Time_Index,uranium,coal,natural_gas,none,coal_ccs,natural_gas_ccs
2103,1.06,2.13,3.46,0.0,2.13,3.46
2104,1.06,2.13,3.46,0.0,2.13,3.46
2105,1.06,2.13,3.46,0.0,2.13,3.46
2106,1.06,2.13,3.46,0.0,2.13,3.46
2107,1.06,2.13,3.46,0.0,2.13,3.46
2108,1.06,2.13,3.46,0.0,2.13,3.46
2109,1.06,2.13,3.46,0.0,2.13,3.46
2110,1.06,2.13,3.46,0.0,2.13,3.46
2111,1.06,2.13,3.46,0.0,2.13,3.46
2112,1.06,2.13,3.46,0.0,2.13,3.46
2113,1.06,2.13,3.46,0.0,2.13,3.46
2114,1.06,2.13,3.46,0.0,2.13,3.46
2115,1.06,2.13,3.46,0.0,2.13,3.46
2116,1.06,2.13,3.46,0.0,2.13,3.46
2117,1.06,2.13,3.46,0.0,2.13,3.46
2118,1.06,2.13,3.46,0.0,2.13,3.46
2119,1.06,2.13,3.46,0.0,2.13,3.46
2120,1.06,2.13,3.46,0.0,2.13,3.46
2121,1.06,2.13,3.46,0.0,2.13,3.46
2122,1.06,2.13,3.46,0.0,2.13,3.46
2123,1.06,2.13,3.46,0.0,2.13,3.46
2124,1.06,2.13,3.46,0.0,2.13,3.46
2125,1.06,2.13,3.46,0.0,2.13,3.46
2126,1.06,2.13,3.46,0.0,2.13,3.46
2127,1.06,2.13,3.46,0.0,2.13,3.46
2128,1.06,2.13,3.46,0.0,2.13,3.46
2129,1.06,2.13,3.46,0.0,2.13,3.46
2130,1.06,2.13,3.46,0.0,2.13,3.46
2131,1.06,2.13,3.46,0.0,2.13,3.46
2132,1.06,2.13,3.46,0.0,2.13,3.46
2133,1.06,2.13,3.46,0.0,2.13,3.46
2134,1.06,2.13,3.46,0.0,2.13,3.46
2135,1.06,2.13,3.46,0.0,2.13,3.46
2136,1.06,2.13,3.46,0.0,2.13,3.46
2137,1.06,2.13,3.46,0.0,2.13,3.46
2138,1.06,2.13,3.46,0.0,2.13,3.46
2139,1.06,2.13,3.46,0.0,2.13,3.46
2140,1.06,2.13,3.46,0.0,2.13,3.46
2141,1.06,2.13,3.46,0.0,2.13,3.46
2142,1.06,2.13,3.46,0.0,2.13,3.46
2143,1.06,2.13,3.46,0.0,2.13,3.46
2144,1.06,2.13,3.46,0.0,2.13,3.46
2145,1.06,2.13,3.46,0.0,2.13,3.46
2146,1.06,2.13,3.46,0.0,2.13,3.46
2147,1.06,2.13,3.46,0.0,2.13,3.46
2148,1.06,2.13,3.46,0.0,2.13,3.46
2149,1.06,2.13,3.46,0.0,2.13,3.46
2150,1.06,2.13,3.46,0.0,2.13,3.46
2151,1.06,2.13,3.46,0.0,2.13,3.46
2152,1.06,2.13,3.46,0.0,2.13,3.46
2153,1.06,2.13,3.46,0.0,2.13,3.46
2154,1.06,2.13,3.46,0.0,2.13,3.46
2155,1.06,2.13,3.46,0.0,2.13,3.46
2156,1.06,2.13,3.46,0.0,2.13,3.46
2157,1.06,2.13,3.46,0.0,2.13,3.46
2158,1.06,2.13,3.46,0.0,2.13,3.46
2159,1.06,2.13,3.46,0.0,2.13,3.46
2160,1.06,2.13,3.46,0.0,2.13,3.46
2161,1.06,2.13,3.46,0.0,2.13,3.46
2162,1.06,2.13,3.46,0.0,2.13,3.46
2163,1.06,2.13,3.46,0.0,2.13,3.46
2164,1.06,2.13,3.46,0.0,2.13,3.46
2165,1.06,2.13,3.46,0.0,2.13,3.46
2166,1.06,2.13,3.46,0.0,2.13,3.46
2167,1.06,2.13,3.46,0.0,2.13,3.46
2168,1.06,2.13,3.46,0.0,2.13,3.46
2169,1.06,2.13,3.46,0.0,2.13,3.46
2170,1.06,2.13,3.46,0.0,2.13,3.46
2171,1.06,2.13,3.46,0.0,2.13,3.46
2172,1.06,2.13,3.46,0.0,2.13,3.46
2173,1.06,2.13,3.46,0.0,2.13,3.46
2174,1.06,2.13,3.46,0.0,2.13,3.46
2175,1.06,2.13,3.46,0.0,2.13,3.46
2176,1.06,2.13,3.46,0.0,2.13,3.46
2177,1.06,2.13,3.46,0.0,2.13,3.46
2178,1.06,2.13,3.46,0.0,2.13,3.46
2179,1.06,2.13,3.46,0.0,2.13,3.46
2180,1.06,2.13,3.46,0.0,2.13,3.46
2181,1.06,2.13,3.46,0.0,2.13,3.46
2182,1.06,2.13,3.46,0.0,2.13,3.46
2183,1.06,2.13,3.46,0.0,2.13,3.46
2184,1.06,2.13,3.46,0.0,2.13,3.46
2185,1.06,2.13,3.46,0.0,2.13,3.46
2186,1.06,2.13,3.46,0.0,2.13,3.46
2187,1.06,2.13,3.46,0.0,2.13,3.46
2188,1.06,2.13,3.46,0.0,2.13,3.46
2189,1.06,2.13,3.46,0.0,2.13,3.46
2190,1.06,2.13,3.46,0.0,2.13,3.46
2191,1.06,2.13,3.46,0.0,2.13,3.46
2192,1.06,2.13,3.46,0.0,2.13,3.46
2193,1.06,2.13,3.46,0.0,2.13,3.46
2194,1.06,2.13,3.46,0.0,2.13,3.46
2195,1.06,2.13,3.46,0.0,2.13,3.46
2196,1.06,2.13,3.46,0.0,2.13,3.46
2197,1.06,2.13,3.46,0.0,2.13,3.46
2198,1.06,2.13,3.46,0.0,2.13,3.46
2199,1.06,2.13,3.46,0.0,2.13,3.46
2200,1.06,2.13,3.46,0.0,2.13,3.46
2201,1.06,2.13,3.46,0.0,2.13,3.46
2202,1.06,2.13,3.46,0.0,2.13,3.46
2203,1.06,2.13,3.46,0.0,2.13,3.46
2204,1.06,2.13,3.46,0.0,2.13,3.46
2205,1.06,2.13,3.46,0.0,2.13,3.46
2206,1.06,2.13,3.46,0.0,2.13,3.46
2207,1.06,2.13,3.46,0.0,2.13,3.46
2208,1.06,2.13,3.46,0.0,2.13,3.46
2209,1.06,2.13,3.46,0.0,2.13,3.46
2210,1.06,2.13,3.46,0.0,2.13,3.46
2211,1.06,2.13,3.46,0.0,2.13,3.46
2212,1.06,2.13,3.46,0.0,2.13,3.46
2213,1.06,2.13,3.46,0.0,2.13,3.46
2214,1.06,2.13,3.46,0.0,2.13,3.46
2215,1.06,2.13,3.46,0.0,2.13,3.46
2216,1.06,2.13,3.46,0.0,2.13,3.46
2217,1.06,2.13,3.46,0.0,2.13,3.46
2218,1.06,2.13,3.46,0.0,2.13,3.46
2219,1.06,2.13,3.46,0.0,2.13,3.46
2220,1.06,2.13,3.46,0.0,2.13,3.46
2221,1.06,2.13,3.46,0.0,2.13,3.46
2222,1.06,2.13,3.46,0.0,2.13,3.46
2223,1.06,2.13,3.46,0.0,2.13,3.46
2224,1.06,2.13,3.46,0.0,2.13,3.46
2225,1.06,2.13,3.46,0.0,2.13,3.46
2226,1.06,2.13,3.46,0.0,2.13,3.46
2227,1.06,2.13,3.46,0.0,2.13,3.46
2228,1.06,2.13,3.46,0.0,2.13,3.46
2229,1.06,2.13,3.46,0.0,2.13,3.46
2230,1.06,2.13,3.46,0.0,2.13,3.46
2231,1.06,2.13,3.46,0.0,2.13,3.46
2232,1.06,2.13,3.46,0.0,2.13,3.46
2233,1.06,2.13,3.46,0.0,2.13,3.46
2234,1.06,2.13,3.46,0.0,2.13,3.46
2235,1.06,2.13,3.46,0.0,2.13,3.46
2236,1.06,2.13,3.46,0.0,2.13,3.46
2237,1.06,2.13,3.46,0.0,2.13,3.46
2238,1.06,2.13,3.46,0.0,2.13,3.46
2239,1.06,2.13,3.46,0.0,2.13,3.46
2240,1.06,2.13,3.46,0.0,2.13,3.46
2241,1.06,2.13,3.46,0.0,2.13,3.46
2242,1.06,2.13,3.46,0.0,2.13,3.46
2243,1.06,2.13,3.46,0.0,2.13,3.46
2244,1.06,2.13,3.46,0.0,2.13,3.46
2245,1.06,2.13,3.46,0.0,2.13,3.46
2246,1.06,2.13,3.46,0.0,2.13,3.46
2247,1.06,2.13,3.46,0.0,2.13,3.46
2248,1.06,2.13,3.46,0.0,2.13,3.46
2249,1.06,2.13,3.46,0.0,2.13,3.46
2250,1.06,2.13,3.46,0.0,2.13,3.46
2251,1.06,2.13,3.46,0.0,2.13,3.46
2252,1.06,2.13,3.46,0.0,2.13,3.46
2253,1.06,2.13,3.46,0.0,2.13,3.46
2254,1.06,2.13,3.46,0.0,2.13,3.46
2255,1.06,2.13,3.46,0.0,2.13,3.46
2256,1.06,2.13,3.46,0.0,2.13,3.46
2257,1.06,2.13,3.46,0.0,2.13,3.46
2258,1.06,2.13,3.46,0.0,2.13,3.46
2259,1.06,2.13,3.46,0.0,2.13,3.46
2260,1.06,2.13,3.46,0.0,2.13,3.46
2261,1.06,2.13,3.46,0.0,2.13,3.46
2262,1.06,2.13,3.46,0.0,2.13,3.46
2263,1.06,2.13,3.46,0.0,2.13,3.46
2264,1.06,2.13,3.46,0.0,2.13,3.46
2265,1.06,2.13,3.46,0.0,2.13,3.46
2266,1.06,2.13,3.46,0.0,2.13,3.46
2267,1.06,2.13,3.46,0.0,2.13,3.46
2268,1.06,2.13,3.46,0.0,2.13,3.46
2269,1.06,2.13,3.46,0.0,2.13,3.46
2270,1.06,2.13,3.46,0.0,2.13,3.46
2271,1.06,2.13,3.46,0.0,2.13,3.46
2272,1.06,2.13,3.46,0.0,2.13,3.46
2273,1.06,2.13,3.46,0.0,2.13,3.46
2274,1.06,2.13,3.46,0.0,2.13,3.46
2275,1.06,2.13,3.46,0.0,2.13,3.46
2276,1.06,2.13,3.46,0.0,2.13,3.46
2277,1.06,2.13,3.46,0.0,2.13,3.46
2278,1.06,2.13,3.46,0.0,2.13,3.46
2279,1.06,2.13,3.46,0.0,2.13,3.46
2280,1.06,2.13,3.46,0.0,2.13,3.46
2281,1.06,2.13,3.46,0.0,2.13,3.46
2282,1.06,2.13,3.46,0.0,2.13,3.46
2283,1.06,2.13,3.46,0.0,2.13,3.46
2284,1.06,2.13,3.46,0.0,2.13,3.46
2285,1.06,2.13,3.46,0.0,2.13,3.46
2286,1.06,2.13,3.46,0.0,2.13,3.46
2287,1.06,2.13,3.46,0.0,2.13,3.46
2288,1.06,2.13,3.46,0.0,2.13,3.46
2289,1.06,2.13,3.46,0.0,2.13,3.46
2290,1.06,2.13,3.46,0.0,2.13,3.46
2291,1.06,2.13,3.46,0.0,2.13,3.46
2292,1.06,2.13,3.46,0.0,2.13,3.46
2293,1.06,2.13,3.46,0.0,2.13,3.46
2294,1.06,2.13,3.46,0.0,2.13,3.46
2295,1.06,2.13,3.46,0.0,2.13,3.46
2296,1.06,2.13,3.46,0.0,2.13,3.46
2297,1.06,2.13,3.46,0.0,2.13,3.46
2298,1.06,2.13,3.46,0.0,2.13,3.46
2299,1.06,2.13,3.46,0.0,2.13,3.46
2300,1.06,2.13,3.46,0.0,2.13,3.46
2301,1.06,2.13,3.46,0.0,2.13,3.46
2302,1.06,2.13,3.46,0.0,2.13,3.46
2303,1.06,2.13,3.46,0.0,2.13,3.46
2304,1.06,2.13,3.46,0.0,2.13,3.46
2305,1.06,2.13,3.46,0.0,2.13,3.46
2306,1.06,2.13,3.46,0.0,2.13,3.46
2307,1.06,2.13,3.46,0.0,2.13,3.46
2308,1.06,2.13,3.46,0.0,2.13,3.46
2309,1.06,2.13,3.46,0.0,2.13,3.46
2310,1.06,2.13,3.46,0.0,2.13,3.46
2311,1.06,2.13,3.46,0.0,2.13,3.46
2312,1.06,2.13,3.46,0.0,2.13,3.46
2313,1.06,2.13,3.46,0.0,2.13,3.46
2314,1.06,2.13,3.46,0.0,2.13,3.46
2315,1.06,2.13,3.46,0.0,2.13,3.46
2316,1.06,2.13,3.46,0.0,2.13,3.46
2317,1.06,2.13,3.46,0.0,2.13,3.46
2318,1.06,2.13,3.46,0.0,2.13,3.46
2319,1.06,2.13,3.46,0.0,2.13,3.46
2320,1.06,2.13,3.46,0.0,2.13,3.46
2321,1.06,2.13,3.46,0.0,2.13,3.46
2322,1.06,2.13,3.46,0.0,2.13,3.46
2323,1.06,2.13,3.46,0.0,2.13,3.46
2324,1.06,2.13,3.46,0.0,2.13,3.46
2325,1.06,2.13,3.46,0.0,2.13,3.46
2326,1.06,2.13,3.46,0.0,2.13,3.46
2327,1.06,2.13,3.46,0.0,2.13,3.46
2328,1.06,2.13,3.46,0.0,2.13,3.46
2329,1.06,2.13,3.46,0.0,2.13,3.46
2330,1.06,2.13,3.46,0.0,2.13,3.46
2331,1.06,2.13,3.46,0.0,2.13,3.46
2332,1.06,2.13,3.46,0.0,2.13,3.46
2333,1.06,2.13,3.46,0.0,2.13,3.46
2334,1.06,2.13,3.46,0.0,2.13,3.46
2335,1.06,2.13,3.46,0.0,2.13,3.46
2336,1.06,2.13,3.46,0.0,2.13,3.46
2337,1.06,2.13,3.46,0.0,2.13,3.46
2338,1.06,2.13,3.46,0.0,2.13,3.46
2339,1.06,2.13,3.46,0.0,2.13,3.46
2340,1.06,2.13,3.46,0.0,2.13,3.46
2341,1.06,2.13,3.46,0.0,2.13,3.46
2342,1.06,2.13,3.46,0.0,2.13,3.46
2343,1.06,2.13,3.46,0.0,2.13,3.46
2344,1.06,2.13,3.46,0.0,2.13,3.46
2345,1.06,2.13,3.46,0.0,2.13,3.46
2346,1.06,2.13,3.46,0.0,2.13,3.46
2347,1.06,2.13,3.46,0.0,2.13,3.46
2348,1.06,2.13,3.46,0.0,2.13,3.46
2349,1.06,2.13,3.46,0.0,2.13,3.46
2350,1.06,2.13,3.46,0.0,2.13,3.46
2351,1.06,2.13,3.46,0.0,2.13,3.46
2352,1.06,2.13,3.46,0.0,2.13,3.46
2353,1.06,2.13,3.46,0.0,2.13,3.46
2354,1.06,2.13,3.46,0.0,2.13,3.46
2355,1.06,2.13,3.46,0.0,2.13,3.46
2356,1.06,2.13,3.46,0.0,2.13,3.46
2357,1.06,2.13,3.46,0.0,2.13,3.46
2358,1.06,2.13,3.46,0.0,2.13,3.46
2359,1.06,2.13,3.46,0.0,2.13,3.46
2360,1.06,2.13,3.46,0.0,2.13,3.46
2361,1.06,2.13,3.46,0.0,2.13,3.46
2362,1.06,2.13,3.46,0.0,2.13,3.46
2363,1.06,2.13,3.46,0.0,2.13,3.46
2364,1.06,2.13,3.46,0.0,2.13,3.46
2365,1.06,2.13,3.46,0.0,2.13,3.46
2366,1.06,2.13,3.46,0.0,2.13,3.46
2367,1.06,2.13,3.46,0.0,2.13,3.46
2368,1.06,2.13,3.46,0.0,2.13,3.46
2369,1.06,2.13,3.46,0.0,2.13,3.46
2370,1.06,2.13,3.46,0.0,2.13,3.46
2371,1.06,2.13,3.46,0.0,2.13,3.46
2372,1.06,2.13,3.46,0.0,2.13,3.46
2373,1.06,2.13,3.46,0.0,2.13,3.46
2374,1.06,2.13,3.46,0.0,2.13,3.46
2375,1.06,2.13,3.46,0.0,2.13,3.46
2376,1.06,2.13,3.46,0.0,2.13,3.46
2377,1.06,2.13,3.46,0.0,2.13,3.46
2378,1.06,2.13,3.46,0.0,2.13,3.46
2379,1.06,2.13,3.46,0.0,2.13,3.46
2380,1.06,2.13,3.46,0.0,2.13,3.46
2381,1.06,2.13,3.46,0.0,2.13,3.46
2382,1.06,2.13,3.46,0.0,2.13,3.46
2383,1.06,2.13,3.46,0.0,2.13,3.46
2384,1.06,2.13,3.46,0.0,2.13,3.46
2385,1.06,2.13,3.46,0.0,2.13,3.46
2386,1.06,2.13,3.46,0.0,2.13,3.46
2387,1.06,2.13,3.46,0.0,2.13,3.46
2388,1.06,2.13,3.46,0.0,2.13,3.46
2389,1.06,2.13,3.46,0.0,2.13,3.46
2390,1.06,2.13,3.46,0.0,2.13,3.46
2391,1.06,2.13,3.46,0.0,2.13,3.46
2392,1.06,2.13,3.46,0.0,2.13,3.46
2393,1.06,2.13,3.46,0.0,2.13,3.46
2394,1.06,2.13,3.46,0.0,2.13,3.46
2395,1.06,2.13,3.46,0.0,2.13,3.46
2396,1.06,2.13,3.46,0.0,2.13,3.46
2397,1.06,2.13,3.46,0.0,2.13,3.46
2398,1.06,2.13,3.46,0.0,2.13,3.46
2399,1.06,2.13,3.46,0.0,2.13,3.46
2400,1.06,2.13,3.46,0.0,2.13,3.46
2401,1.06,2.13,3.46,0.0,2.13,3.46
2402,1.06,2.13,3.46,0.0,2.13,3.46
2403,1.06,2.13,3.46,0.0,2.13,3.46
2404,1.06,2.13,3.46,0.0,2.13,3.46
2405,1.06,2.13,3.46,0.0,2.13,3.46
2406,1.06,2.13,3.46,0.0,2.13,3.46
2407,1.06,2.13,3.46,0.0,2.13,3.46
2408,1.06,2.13,3.46,0.0,2.13,3.46
2409,1.06,2.13,3.46,0.0,2.13,3.46
2410,1.06,2.13,3.46,0.0,2.13,3.46
2411,1.06,2.13,3.46,0.0,2.13,3.46
2412,1.06,2.13,3.46,0.0,2.13,3.46
2413,1.06,2.13,3.46,0.0,2.13,3.46
2414,1.06,2.13,3.46,0.0,2.13,3.46
2415,1.06,2.13,3.46,0.0,2.13,3.46
2416,1.06,2.13,3.46,0.0,2.13,3.46
2417,1.06,2.13,3.46,0.0,2.13,3.46
2418,1.06,2.13,3.46,0.0,2.13,3.46
2419,1.06,2.13,3.46,0.0,2.13,3.46
2420,1.06,2.13,3.46,0.0,2.13,3.46
2421,1.06,2.13,3.46,0.0,2.13,3.46
2422,1.06,2.13,3.46,0.0,2.13,3.46
2423,1.06,2.13,3.46,0.0,2.13,3.46
2424,1.06,2.13,3.46,0.0,2.13,3.46
2425,1.06,2.13,3.46,0.0,2.13,3.46
2426,1.06,2.13,3.46,0.0,2.13,3.46
2427,1.06,2.13,3.46,0.0,2.13,3.46
2428,1.06,2.13,3.46,0.0,2.13,3.46
2429,1.06,2.13,3.46,0.0,2.13,3.46
2430,1.06,2.13,3.46,0.0,2.13,3.46
2431,1.06,2.13,3.46,0.0,2.13,3.46
2432,1.06,2.13,3.46,0.0,2.13,3.46
2433,1.06,2.13,3.46,0.0,2.13,3.46
2434,1.06,2.13,3.46,0.0,2.13,3.46
2435,1.06,2.13,3.46,0.0,2.13,3.46
2436,1.06,2.13,3.46,0.0,2.13,3.46
2437,1.06,2.13,3.46,0.0,2.13,3.46
2438,1.06,2.13,3.46,0.0,2.13,3.46
2439,1.06,2.13,3.46,0.0,2.13,3.46
2440,1.06,2.13,3.46,0.0,2.13,3.46
2441,1.06,2.13,3.46,0.0,2.13,3.46
2442,1.06,2.13,3.46,0.0,2.13,3.46
2443,1.06,2.13,3.46,0.0,2.13,3.46
2444,1.06,2.13,3.46,0.0,2.13,3.46
2445,1.06,2.13,3.46,0.0,2.13,3.46
2446,1.06,2.13,3.46,0.0,2.13,3.46
2447,1.06,2.13,3.46,0.0,2.13,3.46
2448,1.06,2.13,3.46,0.0,2.13,3.46
2449,1.06,2.13,3.46,0.0,2.13,3.46
2450,1.06,2.13,3.46,0.0,2.13,3.46
2451,1.06,2.13,3.46,0.0,2.13,3.46
2452,1.06,2.13,3.46,0.0,2.13,3.46
2453,1.06,2.13,3.46,0.0,2.13,3.46
2454,1.06,2.13,3.46,0.0,2.13,3.46
2455,1.06,2.13,3.46,0.0,2.13,3.46
2456,1.06,2.13,3.46,0.0,2.13,3.46
2457,1.06,2.13,3.46,0.0,2.13,3.46
2458,1.06,2.13,3.46,0.0,2.13,3.46
2459,1.06,2.13,3.46,0.0,2.13,3.46
2460,1.06,2.13,3.46,0.0,2.13,3.46
2461,1.06,2.13,3.46,0.0,2.13,3.46
2462,1.06,2.13,3.46,0.0,2.13,3.46
2463,1.06,2.13,3.46,0.0,2.13,3.46
2464,1.06,2.13,3.46,0.0,2.13,3.46
2465,1.06,2.13,3.46,0.0,2.13,3.46
2466,1.06,2.13,3.46,0.0,2.13,3.46
2467,1.06,2.13,3.46,0.0,2.13,3.46
2468,1.06,2.13,3.46,0.0,2.13,3.46
2469,1.06,2.13,3.46,0.0,2.13,3.46
2470,1.06,2.13,3.46,0.0,2.13,3.46
2471,1.06,2.13,3.46,0.0,2.13,3.46
2472,1.06,2.13,3.46,0.0,2.13,3.46
2473,1.06,2.13,3.46,0.0,2.13,3.46
2474,1.06,2.13,3.46,0.0,2.13,3.46
2475,1.06,2.13,3.46,0.0,2.13,3.46
2476,1.06,2.13,3.46,0.0,2.13,3.46
2477,1.06,2.13,3.46,0.0,2.13,3.46
2478,1.06,2.13,3.46,0.0,2.13,3.46
2479,1.06,2.13,3.46,0.0,2.13,3.46
2480,1.06,2.13,3.46,0.0,2.13,3.46
2481,1.06,2.13,3.46,0.0,2.13,3.46
2482,1.06,2.13,3.46,0.0,2.13,3.46
2483,1.06,2.13,3.46,0.0,2.13,3.46
2484,1.06,2.13,3.46,0.0,2.13,3.46
2485,1.06,2.13,3.46,0.0,2.13,3.46
2486,1.06,2.13,3.46,0.0,2.13,3.46
2487,1.06,2.13,3.46,0.0,2.13,3.46
2488,1.06,2.13,3.46,0.0,2.13,3.46
2489,1.06,2.13,3.46,0.0,2.13,3.46
2490,1.06,2.13,3.46,0.0,2.13,3.46
2491,1.06,2.13,3.46,0.0,2.13,3.46
2492,1.06,2.13,3.46,0.0,2.13,3.46
2493,1.06,2.13,3.46,0.0,2.13,3.46
2494,1.06,2.13,3.46,0.0,2.13,3.46
2495,1.06,2.13,3.46,0.0,2.13,3.46
2496,1.06,2.13,3.46,0.0,2.13,3.46
2497,1.06,2.13,3.46,0.0,2.13,3.46
2498,1.06,2.13,3.46,0.0,2.13,3.46
2499,1.06,2.13,3.46,0.0,2.13,3.46
2500,1.06,2.13,3.46,0.0,2.13,3.46
2501,1.06,2.13,3.46,0.0,2.13,3.46
2502,1.06,2.13,3.46,0.0,2.13,3.46
2503,1.06,2.13,3.46,0.0,2.13,3.46
2504,1.06,2.13,3.46,0.0,2.13,3.46
2505,1.06,2.13,3.46,0.0,2.13,3.46
2506,1.06,2.13,3.46,0.0,2.13,3.46
2507,1.06,2.13,3.46,0.0,2.13,3.46
2508,1.06,2.13,3.46,0.0,2.13,3.46
2509,1.06,2.13,3.46,0.0,2.13,3.46
2510,1.06,2.13,3.46,0.0,2.13,3.46
2511,1.06,2.13,3.46,0.0,2.13,3.46
2512,1.06,2.13,3.46,0.0,2.13,3.46
2513,1.06,2.13,3.46,0.0,2.13,3.46
2514,1.06,2.13,3.46,0.0,2.13,3.46
2515,1.06,2.13,3.46,0.0,2.13,3.46
2516,1.06,2.13,3.46,0.0,2.13,3.46
2517,1.06,2.13,3.46,0.0,2.13,3.46
2518,1.06,2.13,3.46,0.0,2.13,3.46
2519,1.06,2.13,3.46,0.0,2.13,3.46
2520,1.06,2.13,3.46,0.0,2.13,3.46
2521,1.06,2.13,3.46,0.0,2.13,3.46
2522,1.06,2.13,3.46,0.0,2.13,3.46
2523,1.06,2.13,3.46,0.0,2.13,3.46
2524,1.06,2.13,3.46,0.0,2.13,3.46
2525,1.06,2.13,3.46,0.0,2.13,3.46
2526,1.06,2.13,3.46,0.0,2.13,3.46
2527,1.06,2.13,3.46,0.0,2.13,3.46
2528,1.06,2.13,3.46,0.0,2.13,3.46
2529,1.06,2.13,3.46,0.0,2.13,3.46
2530,1.06,2.13,3.46,0.0,2.13,3.46
2531,1.06,2.13,3.46,0.0,2.13,3.46
2532,1.06,2.13,3.46,0.0,2.13,3.46
2533,1.06,2.13,3.46,0.0,2.13,3.46
2534,1.06,2.13,3.46,0.0,2.13,3.46
2535,1.06,2.13,3.46,0.0,2.13,3.46
2536,1.06,2.13,3.46,0.0,2.13,3.46
2537,1.06,2.13,3.46,0.0,2.13,3.46
2538,1.06,2.13,3.46,0.0,2.13,3.46
2539,1.06,2.13,3.46,0.0,2.13,3.46
2540,1.06,2.13,3.46,0.0,2.13,3.46
2541,1.06,2.13,3.46,0.0,2.13,3.46
2542,1.06,2.13,3.46,0.0,2.13,3.46
2543,1.06,2.13,3.46,0.0,2.13,3.46
2544,1.06,2.13,3.46,0.0,2.13,3.46
2545,1.06,2.13,3.46,0.0,2.13,3.46
2546,1.06,2.13,3.46,0.0,2.13,3.46
2547,1.06,2.13,3.46,0.0,2.13,3.46
2548,1.06,2.13,3.46,0.0,2.13,3.46
2549,1.06,2.13,3.46,0.0,2.13,3.46
2550,1.06,2.13,3.46,0.0,2.13,3.46
2551,1.06,2.13,3.46,0.0,2.13,3.46
2552,1.06,2.13,3.46,0.0,2.13,3.46
2553,1.06,2.13,3.46,0.0,2.13,3.46
2554,1.06,2.13,3.46,0.0,2.13,3.46
2555,1.06,2.13,3.46,0.0,2.13,3.46
2556,1.06,2.13,3.46,0.0,2.13,3.46
2557,1.06,2.13,3.46,0.0,2.13,3.46
2558,1.06,2.13,3.46,0.0,2.13,3.46
2559,1.06,2.13,3.46,0.0,2.13,3.46
2560,1.06,2.13,3.46,0.0,2.13,3.46
2561,1.06,2.13,3.46,0.0,2.13,3.46
2562,1.06,2.13,3.46,0.0,2.13,3.46
2563,1.06,2.13,3.46,0.0,2.13,3.46
2564,1.06,2.13,3.46,0.0,2.13,3.46
2565,1.06,2.13,3.46,0.0,2.13,3.46
2566,1.06,2.13,3.46,0.0,2.13,3.46
2567,1.06,2.13,3.46,0.0,2.13,3.46
2568,1.06,2.13,3.46,0.0,2.13,3.46
2569,1.06,2.13,3.46,0.0,2.13,3.46
2570,1.06,2.13,3.46,0.0,2.13,3.46
2571,1.06,2.13,3.46,0.0,2.13,3.46
2572,1.06,2.13,3.46,0.0,2.13,3.46
2573,1.06,2.13,3.46,0.0,2.13,3.46
2574,1.06,2.13,3.46,0.0,2.13,3.46
2575,1.06,2.13,3.46,0.0,2.13,3.46
2576,1.06,2.13,3.46,0.0,2.13,3.46
2577,1.06,2.13,3.46,0.0,2.13,3.46
2578,1.06,2.13,3.46,0.0,2.13,3.46
2579,1.06,2.13,3.46,0.0,2.13,3.46
2580,1.06,2.13,3.46,0.0,2.13,3.46
2581,1.06,2.13,3.46,0.0,2.13,3.46
2582,1.06,2.13,3.46,0.0,2.13,3.46
2583,1.06,2.13,3.46,0.0,2.13,3.46
2584,1.06,2.13,3.46,0.0,2.13,3.46
2585,1.06,2.13,3.46,0.0,2.13,3.46
2586,1.06,2.13,3.46,0.0,2.13,3.46
2587,1.06,2.13,3.46,0.0,2.13,3.46
2588,1.06,2.13,3.46,0.0,2.13,3.46
2589,1.06,2.13,3.46,0.0,2.13,3.46
2590,1.06,2.13,3.46,0.0,2.13,3.46
2591,1.06,2.13,3.46,0.0,2.13,3.46
2592,1.06,2.13,3.46,0.0,2.13,3.46
2593,1.06,2.13,3.46,0.0,2.13,3.46
2594,1.06,2.13,3.46,0.0,2.13,3.46
2595,1.06,2.13,3.46,0.0,2.13,3.46
2596,1.06,2.13,3.46,0.0,2.13,3.46
2597,1.06,2.13,3.46,0.0,2.13,3.46
2598,1.06,2.13,3.46,0.0,2.13,3.46
2599,1.06,2.13,3.46,0.0,2.13,3.46
2600,1.06,2.13,3.46,0.0,2.13,3.46
2601,1.06,2.13,3.46,0.0,2.13,3.46
2602,1.06,2.13,3.46,0.0,2.13,3.46
2603,1.06,2.13,3.46,0.0,2.13,3.46
2604,1.06,2.13,3.46,0.0,2.13,3.46
2605,1.06,2.13,3.46,0.0,2.13,3.46
2606,1.06,2.13,3.46,0.0,2.13,3.46
2607,1.06,2.13,3.46,0.0,2.13,3.46
2608,1.06,2.13,3.46,0.0,2.13,3.46
2609,1.06,2.13,3.46,0.0,2.13,3.46
2610,1.06,2.13,3.46,0.0,2.13,3.46
2611,1.06,2.13,3.46,0.0,2.13,3.46
2612,1.06,2.13,3.46,0.0,2.13,3.46
2613,1.06,2.13,3.46,0.0,2.13,3.46
2614,1.06,2.13,3.46,0.0,2.13,3.46
2615,1.06,2.13,3.46,0.0,2.13,3.46
2616,1.06,2.13,3.46,0.0,2.13,3.46
2617,1.06,2.13,3.46,0.0,2.13,3.46
2618,1.06,2.13,3.46,0.0,2.13,3.46
2619,1.06,2.13,3.46,0.0,2.13,3.46
