Resource,MA_natural_gas_combined_cycle,CT_natural_gas_combined_cycle,ME_natural_gas_combined_cycle,MA_solar_pv,CT_onshore_wind,CT_solar_pv,ME_onshore_wind,MA_battery,CT_battery,ME_battery,Total
t4729,382.4818257761342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.4818257761342
t4730,382.4818257761342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.4818257761342
t4731,382.4818257761342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.4818257761342
t4732,382.4818257761342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.4818257761342
t4733,382.4818257761342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.4818257761342
t4734,382.4818257761342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.4818257761342
t4735,382.4818257761342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.4818257761342
t4736,382.4818257761342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.4818257761342
t4737,382.4818257761342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.4818257761342
t4738,759.2342443064807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.2342443064807
t4739,980.1628161853816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,980.1628161853816
t4740,1005.7929637369369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.7929637369369
t4741,1005.7929637369369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.7929637369369
t4742,1005.7929637369369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.7929637369369
t4743,1005.7929637369369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.7929637369369
t4744,1005.7929637369369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.7929637369369
t4745,1005.7929637369369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.7929637369369
t4746,1005.7929637369369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.7929637369369
t4747,1005.7929637369369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.7929637369369
t4748,1005.7929637369369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.7929637369369
t4749,1005.7929637369369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1005.7929637369369
t4750,763.2184860184769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,763.2184860184769
t4751,365.1520921492988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.1520921492988
t4752,365.1520921492988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.1520921492988
t4753,365.1520921492988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.1520921492988
t4754,365.1520921492988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.1520921492988
t4755,365.1520921492988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.1520921492988
t4756,365.1520921492988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.1520921492988
t4757,365.1520921492988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.1520921492988
t4758,365.1520921492988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.1520921492988
t4759,365.1520921492988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.1520921492988
t4760,365.1520921492988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.1520921492988
t4761,365.1520921492988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,365.1520921492988
t4762,548.6309254281443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,548.6309254281443
t4763,862.6693077766145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.6693077766145
t4764,1024.2571545340015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1024.2571545340015
t4765,1060.48344156937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.48344156937
t4766,1060.48344156937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.48344156937
t4767,1060.48344156937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.48344156937
t4768,1060.48344156937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.48344156937
t4769,1060.48344156937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.48344156937
t4770,1060.48344156937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.48344156937
t4771,1060.48344156937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.48344156937
t4772,1060.48344156937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.48344156937
t4773,1060.48344156937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060.48344156937
t4774,793.5338306824447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,793.5338306824447
t4775,331.68659526123963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.68659526123963
t4776,331.68659526123963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.68659526123963
t4777,331.68659526123963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.68659526123963
t4778,331.68659526123963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.68659526123963
t4779,331.68659526123963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.68659526123963
t4780,331.68659526123963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.68659526123963
t4781,331.68659526123963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.68659526123963
t4782,331.68659526123963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.68659526123963
t4783,331.68659526123963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.68659526123963
t4784,331.68659526123963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.68659526123963
t4785,331.68659526123963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.68659526123963
t4786,638.0135724909951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.0135724909951
t4787,1016.2089382348636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.2089382348636
t4788,1072.2930451219631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.2930451219631
t4789,1072.2930451219631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.2930451219631
t4790,1072.2930451219631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.2930451219631
t4791,1072.2930451219631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.2930451219631
t4792,1072.2930451219631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.2930451219631
t4793,1072.2930451219631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.2930451219631
t4794,1072.2930451219631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.2930451219631
t4795,1072.2930451219631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1072.2930451219631
t4796,1030.9502539116136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1030.9502539116136
t4797,1014.8066978617268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1014.8066978617268
t4798,684.472473204849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,684.472473204849
t4799,197.0312250614835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0312250614835
t4800,197.0312250614835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0312250614835
t4801,197.0312250614835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0312250614835
t4802,197.0312250614835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0312250614835
t4803,197.0312250614835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0312250614835
t4804,197.0312250614835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0312250614835
t4805,197.0312250614835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0312250614835
t4806,197.0312250614835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0312250614835
t4807,197.0312250614835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0312250614835
t4808,197.0312250614835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0312250614835
t4809,197.0312250614835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0312250614835
t4810,738.4611910412453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,738.4611910412453
t4811,870.716724887706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,870.716724887706
t4812,1106.1533195717202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1106.1533195717202
t4813,1190.6362353546106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.6362353546106
t4814,1190.6362353546106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.6362353546106
t4815,1190.6362353546106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.6362353546106
t4816,1190.6362353546106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.6362353546106
t4817,1190.6362353546106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.6362353546106
t4818,1190.6362353546106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.6362353546106
t4819,1190.6362353546106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1190.6362353546106
t4820,1165.2128291819413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165.2128291819413
t4821,1134.8974845179735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1134.8974845179735
t4822,820.7068159109838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820.7068159109838
t4823,347.0445614522688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,347.0445614522688
t4824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t4881,428.1962459918379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,428.1962459918379
t4882,681.7840285311855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,681.7840285311855
t4883,787.9310134665831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,787.9310134665831
t4884,971.8985370900554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,971.8985370900554
t4885,1107.3317043600064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1107.3317043600064
t4886,1180.5197133745223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.5197133745223
t4887,1180.5197133745223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.5197133745223
t4888,1180.5197133745223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.5197133745223
t4889,1180.5197133745223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.5197133745223
t4890,1180.5197133745223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.5197133745223
t4891,1180.5197133745223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.5197133745223
t4892,1180.5197133745223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.5197133745223
t4893,1180.5197133745223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1180.5197133745223
t4894,1093.9455056047827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1093.9455056047827
t4895,595.1219382688929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,595.1219382688929
t4896,552.4832258592764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.4832258592764
t4897,552.4832258592764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.4832258592764
t4898,552.4832258592764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.4832258592764
t4899,552.4832258592764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.4832258592764
t4900,552.4832258592764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.4832258592764
t4901,552.4832258592764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.4832258592764
t4902,552.4832258592764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.4832258592764
t4903,552.4832258592764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.4832258592764
t4904,552.4832258592764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.4832258592764
t4905,817.5488708982288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,817.5488708982288
t4906,1355.3377958275546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1355.3377958275546
t4907,1515.2413498308883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1515.2413498308883
t4908,1785.5873775067553,11.46073746986888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1797.0481149766242
t4909,1698.421408944643,27.32654450398644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725.7479534486295
t4910,1649.2151892484846,24.820827501182148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1674.0360167496667
t4911,1630.897759812792,24.820827501182148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1655.718587313974
t4912,1648.8317199912185,24.820827501182148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1673.6525474924006
t4913,1685.9316720008012,24.820827501182148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1710.7524995019833
t4914,1728.2499379148428,24.820827501182148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1753.0707654160249
t4915,1578.6293964534866,8.935497900425574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1587.5648943539122
t4916,1340.820178294889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1340.820178294889
t4917,1236.0873578296712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1236.0873578296712
t4918,915.5885919858343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.5885919858343
t4919,328.1436481077195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.1436481077195
t4920,109.62813822310046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.62813822310046
t4921,109.62813822310046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.62813822310046
t4922,109.62813822310046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.62813822310046
t4923,109.62813822310046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.62813822310046
t4924,109.62813822310046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.62813822310046
t4925,109.62813822310046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.62813822310046
t4926,109.62813822310046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.62813822310046
t4927,109.62813822310046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.62813822310046
t4928,109.62813822310046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.62813822310046
t4929,109.62813822310046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.62813822310046
t4930,445.5397384334405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445.5397384334405
t4931,515.1654285400853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.1654285400853
t4932,630.527090465863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,630.527090465863
t4933,638.1846539445771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.1846539445771
t4934,638.1846539445771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.1846539445771
t4935,638.1846539445771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.1846539445771
t4936,638.1846539445771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.1846539445771
t4937,638.1846539445771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.1846539445771
t4938,638.1846539445771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.1846539445771
t4939,638.1846539445771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.1846539445771
t4940,638.1846539445771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.1846539445771
t4941,638.1846539445771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.1846539445771
t4942,519.894553270554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.894553270554
t4943,111.45637474602461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.45637474602461
t4944,111.45637474602461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.45637474602461
t4945,111.45637474602461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.45637474602461
t4946,111.45637474602461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.45637474602461
t4947,111.45637474602461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.45637474602461
t4948,111.45637474602461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.45637474602461
t4949,111.45637474602461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.45637474602461
t4950,111.45637474602461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.45637474602461
t4951,111.45637474602461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.45637474602461
t4952,111.45637474602461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.45637474602461
t4953,328.7371462556973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.7371462556973
t4954,564.6767328262343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564.6767328262343
t4955,608.0832299677937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,608.0832299677937
t4956,696.279699453696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.279699453696
t4957,771.8833528318947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,771.8833528318947
t4958,932.1249429651499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,932.1249429651499
t4959,940.6192032290763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.6192032290763
t4960,940.6192032290763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.6192032290763
t4961,940.6192032290763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.6192032290763
t4962,940.6192032290763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.6192032290763
t4963,940.6192032290763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.6192032290763
t4964,940.6192032290763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.6192032290763
t4965,940.6192032290763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,940.6192032290763
t4966,899.0522410065188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.0522410065188
t4967,414.76114508724464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.76114508724464
t4968,414.76114508724464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.76114508724464
t4969,414.76114508724464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.76114508724464
t4970,414.76114508724464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.76114508724464
t4971,414.76114508724464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.76114508724464
t4972,414.76114508724464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.76114508724464
t4973,414.76114508724464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.76114508724464
t4974,414.76114508724464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.76114508724464
t4975,414.76114508724464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.76114508724464
t4976,414.76114508724464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,414.76114508724464
t4977,481.3071367225977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,481.3071367225977
t4978,748.8757132425596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,748.8757132425596
t4979,929.4993525700563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.4993525700563
t4980,929.4993525700563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.4993525700563
t4981,929.4993525700563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,929.4993525700563
