Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9
,,,,,,,,4633,0,0,0,0,124.476,0,177.72,0,169.68
,,,,,,,,4634,0,0,0,0,113.124,0,161.52,0,154.2
,,,,,,,,4635,0,0,0,0,105.864,0,151.14,0,144.24
,,,,,,,,4636,0,0,0,0,101.4,0,144.84,0,138.24
,,,,,,,,4637,0,0,0,0,98.964,0,141.3,0,134.88
,,,,,,,,4638,0,0,0,0,99.444,0,142.02,0,135.6
,,,,,,,,4639,0,0,0,0,103.464,0,147.72,0,141.12
,,,,,,,,4640,0,0,0,0,114.6,0,163.68,0,156.24
,,,,,,,,4641,0,0,0,0,129.276,0,184.56,0,176.28
,,,,,,,,4642,0,0,0,0,141.132,0,201.54,0,192.48
,,,,,,,,4643,0,0,0,0,151.464,0,216.3,0,206.52
,,,,,,,,4644,0,0,0,0,160.68,0,229.44,0,219.12
,,,,,,,,4645,0,0,0,0,167.976,0,239.82,0,228.96
,,,,,,,,4646,0,0,0,0,173.28,0,247.44,0,236.28
,,,,,,,,4647,0,0,0,0,177.576,0,253.62,0,242.16
,,,,,,,,4648,0,0,0,0,179.112,0,255.78,0,244.2
,,,,,,,,4649,0,0,0,0,178.836,0,255.42,0,243.84
,,,,,,,,4650,0,0,0,0,177.672,0,253.68,0,242.28
,,,,,,,,4651,0,0,0,0,173.688,0,248.04,0,236.88
,,,,,,,,4652,0,0,0,0,166.572,0,237.84,0,227.16
,,,,,,,,4653,0,0,0,0,159.66,0,228,0,217.68
,,,,,,,,4654,0,0,0,0,157.056,0,224.22,0,214.08
,,,,,,,,4655,0,0,0,0,152.076,0,217.14,0,207.36
,,,,,,,,4656,0,0,0,0,139.428,0,199.08,0,190.08
,,,,,,,,4657,0,0,0,0,126.108,0,180.06,0,171.96
,,,,,,,,4658,0,0,0,0,115.704,0,165.24,0,157.68
,,,,,,,,4659,0,0,0,0,109.104,0,155.82,0,148.8
,,,,,,,,4660,0,0,0,0,104.76,0,149.64,0,142.8
,,,,,,,,4661,0,0,0,0,102.192,0,145.92,0,139.32
,,,,,,,,4662,0,0,0,0,101.46,0,144.84,0,138.24
,,,,,,,,4663,0,0,0,0,102.672,0,146.64,0,139.92
,,,,,,,,4664,0,0,0,0,106.896,0,152.7,0,145.8
,,,,,,,,4665,0,0,0,0,115.296,0,164.64,0,157.2
,,,,,,,,4666,0,0,0,0,126.612,0,180.84,0,172.68
,,,,,,,,4667,0,0,0,0,136.764,0,195.3,0,186.48
,,,,,,,,4668,0,0,0,0,144.312,0,206.1,0,196.8
,,,,,,,,4669,0,0,0,0,150.48,0,214.86,0,205.2
,,,,,,,,4670,0,0,0,0,155.232,0,221.64,0,211.56
,,,,,,,,4671,0,0,0,0,159.132,0,227.22,0,216.96
,,,,,,,,4672,0,0,0,0,162.912,0,232.62,0,222.12
,,,,,,,,4673,0,0,0,0,165.912,0,236.88,0,226.2
,,,,,,,,4674,0,0,0,0,167.904,0,239.76,0,228.96
,,,,,,,,4675,0,0,0,0,168.108,0,240.06,0,229.2
,,,,,,,,4676,0,0,0,0,164.904,0,235.44,0,224.76
,,,,,,,,4677,0,0,0,0,159.06,0,227.16,0,216.84
,,,,,,,,4678,0,0,0,0,156.372,0,223.32,0,213.24
,,,,,,,,4679,0,0,0,0,152.58,0,217.86,0,207.96
,,,,,,,,4680,0,0,0,0,141.12,0,201.48,0,192.36
,,,,,,,,4681,0,0,0,0,128.292,0,183.18,0,174.96
,,,,,,,,4682,0,0,0,0,117.636,0,168,0,160.44
,,,,,,,,4683,0,0,0,0,110.124,0,157.26,0,150.12
,,,,,,,,4684,0,0,0,0,104.976,0,149.94,0,143.04
,,,,,,,,4685,0,0,0,0,101.592,0,145.08,0,138.48
,,,,,,,,4686,0,0,0,0,99.684,0,142.38,0,135.84
,,,,,,,,4687,0,0,0,0,98.208,0,140.22,0,133.92
,,,,,,,,4688,0,0,0,0,101.004,0,144.24,0,137.64
,,,,,,,,4689,0,0,0,0,110.412,0,157.68,0,150.48
,,,,,,,,4690,0,0,0,0,123.408,0,176.22,0,168.24
,,,,,,,,4691,0,0,0,0,136.08,0,194.34,0,185.52
,,,,,,,,4692,0,0,0,0,147.288,0,210.36,0,200.88
,,,,,,,,4693,0,0,0,0,156.336,0,223.26,0,213.24
,,,,,,,,4694,0,0,0,0,161.52,0,230.64,0,220.2
,,,,,,,,4695,0,0,0,0,162.516,0,232.02,0,221.64
,,,,,,,,4696,0,0,0,0,162.6,0,232.2,0,221.76
,,,,,,,,4697,0,0,0,0,162.84,0,232.56,0,222
,,,,,,,,4698,0,0,0,0,163.152,0,232.98,0,222.36
,,,,,,,,4699,0,0,0,0,163.056,0,232.86,0,222.36
,,,,,,,,4700,0,0,0,0,160.416,0,229.08,0,218.76
,,,,,,,,4701,0,0,0,0,158.112,0,225.78,0,215.64
,,,,,,,,4702,0,0,0,0,158.64,0,226.56,0,216.36
,,,,,,,,4703,0,0,0,0,152.916,0,218.34,0,208.44
,,,,,,,,4704,0,0,0,0,140.952,0,201.3,0,192.12
,,,,,,,,4705,0,0,0,0,128.544,0,183.54,0,175.2
,,,,,,,,4706,0,0,0,0,119.592,0,170.76,0,162.96
,,,,,,,,4707,0,0,0,0,113.856,0,162.6,0,155.16
,,,,,,,,4708,0,0,0,0,110.184,0,157.32,0,150.24
,,,,,,,,4709,0,0,0,0,108.252,0,154.56,0,147.6
,,,,,,,,4710,0,0,0,0,108.996,0,155.64,0,148.56
,,,,,,,,4711,0,0,0,0,113.964,0,162.72,0,155.4
,,,,,,,,4712,0,0,0,0,125.892,0,179.76,0,171.6
,,,,,,,,4713,0,0,0,0,141.696,0,202.32,0,193.2
,,,,,,,,4714,0,0,0,0,153.972,0,219.9,0,209.88
,,,,,,,,4715,0,0,0,0,163.836,0,233.94,0,223.44
,,,,,,,,4716,0,0,0,0,172.512,0,246.36,0,235.2
,,,,,,,,4717,0,0,0,0,179.496,0,256.32,0,244.8
,,,,,,,,4718,0,0,0,0,184.884,0,264,0,252
,,,,,,,,4719,0,0,0,0,189.516,0,270.66,0,258.36
,,,,,,,,4720,0,0,0,0,190.5,0,272.04,0,259.8
,,,,,,,,4721,0,0,0,0,190.884,0,272.58,0,260.28
,,,,,,,,4722,0,0,0,0,190.524,0,272.04,0,259.8
,,,,,,,,4723,0,0,0,0,189.108,0,270.06,0,257.88
,,,,,,,,4724,0,0,0,0,184.704,0,263.76,0,251.88
,,,,,,,,4725,0,0,0,0,178.908,0,255.48,0,243.96
,,,,,,,,4726,0,0,0,0,176.64,0,252.24,0,240.84
,,,,,,,,4727,0,0,0,0,169.62,0,242.22,0,231.24
,,,,,,,,4728,0,0,0,0,153.42,0,219.06,0,209.16
,,,,,,,,4729,0,0,0,0,137.388,0,196.2,0,187.32
,,,,,,,,4730,0,0,0,0,126.036,0,180,0,171.84
,,,,,,,,4731,0,0,0,0,118.668,0,169.5,0,161.76
,,,,,,,,4732,0,0,0,0,113.916,0,162.66,0,155.28
,,,,,,,,4733,0,0,0,0,110.94,0,158.4,0,151.32
,,,,,,,,4734,0,0,0,0,111.216,0,158.82,0,151.56
,,,,,,,,4735,0,0,0,0,115.716,0,165.24,0,157.8
,,,,,,,,4736,0,0,0,0,128.208,0,183.06,0,174.84
,,,,,,,,4737,0,0,0,0,144.432,0,206.22,0,196.92
,,,,,,,,4738,0,0,0,0,157.44,0,224.82,0,214.68
,,,,,,,,4739,0,0,0,0,168.96,0,241.26,0,230.28
,,,,,,,,4740,0,0,0,0,178.92,0,255.48,0,243.96
,,,,,,,,4741,0,0,0,0,185.736,0,265.26,0,253.2
,,,,,,,,4742,0,0,0,0,190.44,0,271.98,0,259.68
,,,,,,,,4743,0,0,0,0,194.7,0,277.98,0,265.44
,,,,,,,,4744,0,0,0,0,197.376,0,281.88,0,269.04
,,,,,,,,4745,0,0,0,0,199.404,0,284.76,0,271.92
,,,,,,,,4746,0,0,0,0,200.604,0,286.44,0,273.48
,,,,,,,,4747,0,0,0,0,198.948,0,284.1,0,271.32
,,,,,,,,4748,0,0,0,0,194.388,0,277.56,0,265.08
,,,,,,,,4749,0,0,0,0,188.412,0,269.04,0,256.8
,,,,,,,,4750,0,0,0,0,184.992,0,264.18,0,252.24
,,,,,,,,4751,0,0,0,0,178.248,0,254.58,0,243
,,,,,,,,4752,0,0,0,0,162.972,0,232.68,0,222.24
,,,,,,,,4753,0,0,0,0,147.804,0,211.08,0,201.48
,,,,,,,,4754,0,0,0,0,137.136,0,195.84,0,186.96
,,,,,,,,4755,0,0,0,0,130.512,0,186.36,0,177.96
,,,,,,,,4756,0,0,0,0,126.324,0,180.36,0,172.2
,,,,,,,,4757,0,0,0,0,123.792,0,176.76,0,168.84
,,,,,,,,4758,0,0,0,0,123.66,0,176.58,0,168.6
,,,,,,,,4759,0,0,0,0,127.992,0,182.76,0,174.48
,,,,,,,,4760,0,0,0,0,139.32,0,198.96,0,189.96
,,,,,,,,4761,0,0,0,0,155.976,0,222.72,0,212.64
,,,,,,,,4762,0,0,0,0,167.664,0,239.4,0,228.6
,,,,,,,,4763,0,0,0,0,177.072,0,252.84,0,241.44
,,,,,,,,4764,0,0,0,0,186.768,0,266.7,0,254.64
,,,,,,,,4765,0,0,0,0,194.16,0,277.26,0,264.72
,,,,,,,,4766,0,0,0,0,198.804,0,283.92,0,271.08
,,,,,,,,4767,0,0,0,0,198.948,0,284.1,0,271.32
,,,,,,,,4768,0,0,0,0,194.292,0,277.44,0,264.84
,,,,,,,,4769,0,0,0,0,185.208,0,264.48,0,252.6
,,,,,,,,4770,0,0,0,0,178.344,0,254.64,0,243.12
,,,,,,,,4771,0,0,0,0,175.392,0,250.44,0,239.16
,,,,,,,,4772,0,0,0,0,170.928,0,244.08,0,233.04
,,,,,,,,4773,0,0,0,0,166.656,0,238.02,0,227.16
,,,,,,,,4774,0,0,0,0,165.384,0,236.22,0,225.48
,,,,,,,,4775,0,0,0,0,160.008,0,228.48,0,218.16
,,,,,,,,4776,0,0,0,0,146.424,0,209.1,0,199.68
,,,,,,,,4777,0,0,0,0,132.24,0,188.82,0,180.36
,,,,,,,,4778,0,0,0,0,121.356,0,173.28,0,165.36
,,,,,,,,4779,0,0,0,0,113.52,0,162.12,0,154.8
,,,,,,,,4780,0,0,0,0,108.54,0,154.98,0,147.96
,,,,,,,,4781,0,0,0,0,105.492,0,150.66,0,143.76
,,,,,,,,4782,0,0,0,0,105.324,0,150.36,0,143.52
,,,,,,,,4783,0,0,0,0,109.032,0,155.7,0,148.68
,,,,,,,,4784,0,0,0,0,118.08,0,168.6,0,161.04
,,,,,,,,4785,0,0,0,0,129.084,0,184.32,0,176.04
,,,,,,,,4786,0,0,0,0,135.48,0,193.5,0,184.8
,,,,,,,,4787,0,0,0,0,139.932,0,199.86,0,190.8
,,,,,,,,4788,0,0,0,0,144.276,0,206.04,0,196.68
,,,,,,,,4789,0,0,0,0,147.276,0,210.36,0,200.76
,,,,,,,,4790,0,0,0,0,149.1,0,212.94,0,203.28
,,,,,,,,4791,0,0,0,0,151.728,0,216.66,0,206.88
,,,,,,,,4792,0,0,0,0,152.664,0,217.98,0,208.2
,,,,,,,,4793,0,0,0,0,153.84,0,219.66,0,209.76
,,,,,,,,4794,0,0,0,0,155.052,0,221.4,0,211.44
,,,,,,,,4795,0,0,0,0,154.62,0,220.8,0,210.84
,,,,,,,,4796,0,0,0,0,150.168,0,214.44,0,204.84
,,,,,,,,4797,0,0,0,0,144.816,0,206.76,0,197.4
,,,,,,,,4798,0,0,0,0,143.928,0,205.56,0,196.2
,,,,,,,,4799,0,0,0,0,138.936,0,198.36,0,189.48
,,,,,,,,4800,0,0,0,0,126.828,0,181.08,0,172.92
,,,,,,,,4801,0,0,0,0,114.072,0,162.9,0,155.52
,,,,,,,,4802,0,0,0,0,104.508,0,149.28,0,142.44
,,,,,,,,4803,0,0,0,0,98.952,0,141.3,0,134.88
,,,,,,,,4804,0,0,0,0,95.424,0,136.26,0,130.08
,,,,,,,,4805,0,0,0,0,93.828,0,133.98,0,127.92
,,,,,,,,4806,0,0,0,0,94.776,0,135.36,0,129.24
,,,,,,,,4807,0,0,0,0,99.576,0,142.14,0,135.72
,,,,,,,,4808,0,0,0,0,109.14,0,155.88,0,148.8
,,,,,,,,4809,0,0,0,0,120.456,0,172.02,0,164.16
,,,,,,,,4810,0,0,0,0,127.896,0,182.64,0,174.36
,,,,,,,,4811,0,0,0,0,131.772,0,188.16,0,179.64
,,,,,,,,4812,0,0,0,0,134.328,0,191.82,0,183.12
,,,,,,,,4813,0,0,0,0,134.772,0,192.42,0,183.72
,,,,,,,,4814,0,0,0,0,134.112,0,191.52,0,182.88
,,,,,,,,4815,0,0,0,0,133.968,0,191.34,0,182.64
,,,,,,,,4816,0,0,0,0,132.66,0,189.42,0,180.84
,,,,,,,,4817,0,0,0,0,130.74,0,186.66,0,178.2
,,,,,,,,4818,0,0,0,0,129.696,0,185.16,0,176.88
,,,,,,,,4819,0,0,0,0,128.328,0,183.24,0,174.96
,,,,,,,,4820,0,0,0,0,125.208,0,178.8,0,170.76
,,,,,,,,4821,0,0,0,0,122.628,0,175.14,0,167.16
,,,,,,,,4822,0,0,0,0,123.672,0,176.64,0,168.6
,,,,,,,,4823,0,0,0,0,120.6,0,172.2,0,164.4
,,,,,,,,4824,0,0,0,0,111.24,0,158.88,0,151.68
,,,,,,,,4825,0,0,0,0,100.74,0,143.88,0,137.4
,,,,,,,,4826,0,0,0,0,92.508,0,132.12,0,126.12
,,,,,,,,4827,0,0,0,0,87.156,0,124.44,0,118.8
,,,,,,,,4828,0,0,0,0,83.88,0,119.76,0,114.36
,,,,,,,,4829,0,0,0,0,82.068,0,117.18,0,111.96
,,,,,,,,4830,0,0,0,0,81.804,0,116.82,0,111.48
,,,,,,,,4831,0,0,0,0,82.416,0,117.72,0,112.32
,,,,,,,,4832,0,0,0,0,86.592,0,123.66,0,118.08
,,,,,,,,4833,0,0,0,0,95.268,0,136.08,0,129.84
,,,,,,,,4834,0,0,0,0,105.648,0,150.84,0,144
,,,,,,,,4835,0,0,0,0,113.532,0,162.12,0,154.8
,,,,,,,,4836,0,0,0,0,118.536,0,169.26,0,161.64
,,,,,,,,4837,0,0,0,0,121.452,0,173.4,0,165.6
,,,,,,,,4838,0,0,0,0,122.928,0,175.5,0,167.64
,,,,,,,,4839,0,0,0,0,123.66,0,176.58,0,168.6
,,,,,,,,4840,0,0,0,0,124.332,0,177.6,0,169.56
,,,,,,,,4841,0,0,0,0,125.376,0,179.04,0,170.88
,,,,,,,,4842,0,0,0,0,126.984,0,181.32,0,173.16
,,,,,,,,4843,0,0,0,0,127.764,0,182.4,0,174.24
,,,,,,,,4844,0,0,0,0,126.156,0,180.12,0,172.08
,,,,,,,,4845,0,0,0,0,122.244,0,174.6,0,166.68
,,,,,,,,4846,0,0,0,0,121.824,0,174,0,166.08
,,,,,,,,4847,0,0,0,0,119.172,0,170.16,0,162.48
,,,,,,,,4848,0,0,0,0,110.556,0,157.86,0,150.72
,,,,,,,,4849,0,0,0,0,101.028,0,144.24,0,137.64
,,,,,,,,4850,0,0,0,0,92.904,0,132.66,0,126.6
,,,,,,,,4851,0,0,0,0,87.684,0,125.22,0,119.52
,,,,,,,,4852,0,0,0,0,84.396,0,120.48,0,115.08
,,,,,,,,4853,0,0,0,0,82.356,0,117.6,0,112.2
,,,,,,,,4854,0,0,0,0,81.54,0,116.46,0,111.12
,,,,,,,,4855,0,0,0,0,80.736,0,115.32,0,110.04
,,,,,,,,4856,0,0,0,0,83.208,0,118.8,0,113.4
,,,,,,,,4857,0,0,0,0,90.648,0,129.48,0,123.6
,,,,,,,,4858,0,0,0,0,100.836,0,144,0,137.52
,,,,,,,,4859,0,0,0,0,110.076,0,157.2,0,150.12
,,,,,,,,4860,0,0,0,0,117.684,0,168,0,160.44
,,,,,,,,4861,0,0,0,0,123.828,0,176.82,0,168.84
,,,,,,,,4862,0,0,0,0,128.196,0,183.06,0,174.72
,,,,,,,,4863,0,0,0,0,130.704,0,186.66,0,178.2
,,,,,,,,4864,0,0,0,0,133.032,0,189.96,0,181.32
,,,,,,,,4865,0,0,0,0,135.384,0,193.32,0,184.56
,,,,,,,,4866,0,0,0,0,138.504,0,197.76,0,188.88
,,,,,,,,4867,0,0,0,0,140.46,0,200.58,0,191.4
,,,,,,,,4868,0,0,0,0,138.948,0,198.42,0,189.48
,,,,,,,,4869,0,0,0,0,135.228,0,193.14,0,184.32
,,,,,,,,4870,0,0,0,0,135.312,0,193.26,0,184.44
,,,,,,,,4871,0,0,0,0,131.916,0,188.4,0,179.88
,,,,,,,,4872,0,0,0,0,121.632,0,173.7,0,165.84
,,,,,,,,4873,0,0,0,0,110.448,0,157.74,0,150.6
,,,,,,,,4874,0,0,0,0,102.036,0,145.74,0,139.08
,,,,,,,,4875,0,0,0,0,96.588,0,137.94,0,131.64
,,,,,,,,4876,0,0,0,0,93.468,0,133.44,0,127.44
,,,,,,,,4877,0,0,0,0,92.376,0,131.94,0,126
,,,,,,,,4878,0,0,0,0,94.26,0,134.64,0,128.4
,,,,,,,,4879,0,0,0,0,100.26,0,143.16,0,136.68
,,,,,,,,4880,0,0,0,0,111.024,0,158.58,0,151.44
,,,,,,,,4881,0,0,0,0,123.804,0,176.76,0,168.84
,,,,,,,,4882,0,0,0,0,133.164,0,190.2,0,181.56
,,,,,,,,4883,0,0,0,0,140.148,0,200.16,0,191.04
,,,,,,,,4884,0,0,0,0,146.7,0,209.52,0,199.92
,,,,,,,,4885,0,0,0,0,151.932,0,216.96,0,207.24
,,,,,,,,4886,0,0,0,0,155.58,0,222.18,0,212.04
,,,,,,,,4887,0,0,0,0,160.824,0,229.68,0,219.24
,,,,,,,,4888,0,0,0,0,164.916,0,235.5,0,224.76
,,,,,,,,4889,0,0,0,0,167.928,0,239.82,0,228.96
,,,,,,,,4890,0,0,0,0,169.752,0,242.4,0,231.48
,,,,,,,,4891,0,0,0,0,169.068,0,241.44,0,230.52
,,,,,,,,4892,0,0,0,0,165.108,0,235.8,0,225.12
,,,,,,,,4893,0,0,0,0,160.932,0,229.8,0,219.36
,,,,,,,,4894,0,0,0,0,161.232,0,230.22,0,219.84
,,,,,,,,4895,0,0,0,0,155.22,0,221.64,0,211.56
,,,,,,,,4896,0,0,0,0,141.744,0,202.38,0,193.32
,,,,,,,,4897,0,0,0,0,127.908,0,182.64,0,174.36
,,,,,,,,4898,0,0,0,0,117.876,0,168.3,0,160.68
,,,,,,,,4899,0,0,0,0,111.648,0,159.42,0,152.16
,,,,,,,,4900,0,0,0,0,107.712,0,153.84,0,146.88
,,,,,,,,4901,0,0,0,0,105.936,0,151.26,0,144.36
,,,,,,,,4902,0,0,0,0,106.776,0,152.46,0,145.56
,,,,,,,,4903,0,0,0,0,111.528,0,159.3,0,152.04
,,,,,,,,4904,0,0,0,0,121.764,0,173.88,0,165.96
,,,,,,,,4905,0,0,0,0,135.744,0,193.86,0,185.04
,,,,,,,,4906,0,0,0,0,147.804,0,211.08,0,201.48
,,,,,,,,4907,0,0,0,0,157.704,0,225.24,0,215.04
,,,,,,,,4908,0,0,0,0,166.512,0,237.78,0,227.04
,,,,,,,,4909,0,0,0,0,172.224,0,245.94,0,234.84
,,,,,,,,4910,0,0,0,0,177.192,0,253.02,0,241.68
,,,,,,,,4911,0,0,0,0,181.488,0,259.14,0,247.44
,,,,,,,,4912,0,0,0,0,183.12,0,261.48,0,249.6
,,,,,,,,4913,0,0,0,0,181.524,0,259.2,0,247.44
,,,,,,,,4914,0,0,0,0,178.416,0,254.82,0,243.24
,,,,,,,,4915,0,0,0,0,174.456,0,249.12,0,237.84
,,,,,,,,4916,0,0,0,0,168.216,0,240.18,0,229.32
,,,,,,,,4917,0,0,0,0,161.832,0,231.12,0,220.68
,,,,,,,,4918,0,0,0,0,159.024,0,227.1,0,216.84
,,,,,,,,4919,0,0,0,0,150.432,0,214.86,0,205.08
,,,,,,,,4920,0,0,0,0,134.676,0,192.3,0,183.6
,,,,,,,,4921,0,0,0,0,119.4,0,170.52,0,162.84
,,,,,,,,4922,0,0,0,0,107.796,0,153.9,0,147
,,,,,,,,4923,0,0,0,0,100.308,0,143.22,0,136.8
,,,,,,,,4924,0,0,0,0,95.676,0,136.62,0,130.44
,,,,,,,,4925,0,0,0,0,92.964,0,132.78,0,126.72
,,,,,,,,4926,0,0,0,0,93.324,0,133.26,0,127.2
,,,,,,,,4927,0,0,0,0,97.404,0,139.14,0,132.72
,,,,,,,,4928,0,0,0,0,107.244,0,153.18,0,146.16
,,,,,,,,4929,0,0,0,0,119.892,0,171.24,0,163.44
,,,,,,,,4930,0,0,0,0,128.808,0,183.9,0,175.68
,,,,,,,,4931,0,0,0,0,134.904,0,192.66,0,183.96
,,,,,,,,4932,0,0,0,0,139.692,0,199.5,0,190.44
,,,,,,,,4933,0,0,0,0,142.788,0,203.88,0,194.64
,,,,,,,,4934,0,0,0,0,144.888,0,206.94,0,197.52
,,,,,,,,4935,0,0,0,0,147.888,0,211.2,0,201.72
,,,,,,,,4936,0,0,0,0,150.42,0,214.8,0,205.08
,,,,,,,,4937,0,0,0,0,152.736,0,218.1,0,208.2
,,,,,,,,4938,0,0,0,0,154.752,0,220.98,0,210.96
,,,,,,,,4939,0,0,0,0,154.668,0,220.86,0,210.84
,,,,,,,,4940,0,0,0,0,150.528,0,214.92,0,205.32
,,,,,,,,4941,0,0,0,0,145.14,0,207.3,0,197.88
,,,,,,,,4942,0,0,0,0,145.356,0,207.6,0,198.12
,,,,,,,,4943,0,0,0,0,139.812,0,199.62,0,190.68
,,,,,,,,4944,0,0,0,0,127.128,0,181.5,0,173.28
,,,,,,,,4945,0,0,0,0,114.12,0,162.96,0,155.64
,,,,,,,,4946,0,0,0,0,105.108,0,150.12,0,143.28
,,,,,,,,4947,0,0,0,0,99.168,0,141.6,0,135.12
,,,,,,,,4948,0,0,0,0,95.604,0,136.5,0,130.32
,,,,,,,,4949,0,0,0,0,94.188,0,134.52,0,128.4
,,,,,,,,4950,0,0,0,0,95.448,0,136.32,0,130.2
,,,,,,,,4951,0,0,0,0,101.46,0,144.9,0,138.24
,,,,,,,,4952,0,0,0,0,112.512,0,160.68,0,153.36
,,,,,,,,4953,0,0,0,0,124.536,0,177.84,0,169.8
,,,,,,,,4954,0,0,0,0,132.564,0,189.36,0,180.72
,,,,,,,,4955,0,0,0,0,138.072,0,197.16,0,188.28
,,,,,,,,4956,0,0,0,0,142.188,0,203.04,0,193.8
,,,,,,,,4957,0,0,0,0,144.552,0,206.46,0,197.04
,,,,,,,,4958,0,0,0,0,146.568,0,209.34,0,199.92
,,,,,,,,4959,0,0,0,0,150.876,0,215.52,0,205.68
,,,,,,,,4960,0,0,0,0,154.668,0,220.92,0,210.84
,,,,,,,,4961,0,0,0,0,158.16,0,225.9,0,215.64
,,,,,,,,4962,0,0,0,0,161.676,0,230.88,0,220.44
,,,,,,,,4963,0,0,0,0,163.584,0,233.58,0,222.96
,,,,,,,,4964,0,0,0,0,161.844,0,231.12,0,220.68
,,,,,,,,4965,0,0,0,0,159.432,0,227.7,0,217.44
,,,,,,,,4966,0,0,0,0,157.812,0,225.36,0,215.16
,,,,,,,,4967,0,0,0,0,149.988,0,214.2,0,204.48
,,,,,,,,4968,0,0,0,0,137.004,0,195.6,0,186.72
,,,,,,,,4969,0,0,0,0,124.068,0,177.18,0,169.08
,,,,,,,,4970,0,0,0,0,114.576,0,163.62,0,156.24
,,,,,,,,4971,0,0,0,0,108.156,0,154.44,0,147.48
,,,,,,,,4972,0,0,0,0,103.932,0,148.44,0,141.72
,,,,,,,,4973,0,0,0,0,101.82,0,145.44,0,138.72
,,,,,,,,4974,0,0,0,0,102.732,0,146.7,0,140.04
,,,,,,,,4975,0,0,0,0,108.516,0,154.98,0,147.96
,,,,,,,,4976,0,0,0,0,118.656,0,169.5,0,161.76
,,,,,,,,4977,0,0,0,0,130.404,0,186.24,0,177.72
,,,,,,,,4978,0,0,0,0,138.78,0,198.18,0,189.24
,,,,,,,,4979,0,0,0,0,145.644,0,207.96,0,198.6
,,,,,,,,4980,0,0,0,0,151.656,0,216.6,0,206.76
,,,,,,,,4981,0,0,0,0,156,0,222.78,0,212.64
,,,,,,,,4982,0,0,0,0,158.712,0,226.62,0,216.36
,,,,,,,,4983,0,0,0,0,160.524,0,229.26,0,218.88
,,,,,,,,4984,0,0,0,0,160.512,0,229.26,0,218.76
,,,,,,,,4985,0,0,0,0,159.696,0,228.06,0,217.68
,,,,,,,,4986,0,0,0,0,158.736,0,226.68,0,216.36
,,,,,,,,4987,0,0,0,0,157.356,0,224.76,0,214.56
,,,,,,,,4988,0,0,0,0,153.528,0,219.24,0,209.28
,,,,,,,,4989,0,0,0,0,148.848,0,212.58,0,202.92
,,,,,,,,4990,0,0,0,0,147.156,0,210.12,0,200.64
,,,,,,,,4991,0,0,0,0,142.584,0,203.64,0,194.4
,,,,,,,,4992,0,0,0,0,131.676,0,188.04,0,179.52
,,,,,,,,4993,0,0,0,0,119.724,0,171,0,163.2
,,,,,,,,4994,0,0,0,0,109.896,0,156.9,0,149.76
,,,,,,,,4995,0,0,0,0,102.96,0,147,0,140.4
,,,,,,,,4996,0,0,0,0,98.388,0,140.52,0,134.16
,,,,,,,,4997,0,0,0,0,95.616,0,136.56,0,130.32
,,,,,,,,4998,0,0,0,0,94.992,0,135.66,0,129.48
,,,,,,,,4999,0,0,0,0,95.832,0,136.86,0,130.68
,,,,,,,,5000,0,0,0,0,99.504,0,142.14,0,135.6
,,,,,,,,5001,0,0,0,0,108.312,0,154.68,0,147.72
,,,,,,,,5002,0,0,0,0,119.436,0,170.58,0,162.84
,,,,,,,,5003,0,0,0,0,129.384,0,184.8,0,176.4
,,,,,,,,5004,0,0,0,0,136.476,0,194.88,0,186
,,,,,,,,5005,0,0,0,0,140.232,0,200.22,0,191.16
,,,,,,,,5006,0,0,0,0,141.672,0,202.26,0,193.2
,,,,,,,,5007,0,0,0,0,141.768,0,202.44,0,193.32
,,,,,,,,5008,0,0,0,0,140.652,0,200.82,0,191.76
,,,,,,,,5009,0,0,0,0,137.412,0,196.26,0,187.32
,,,,,,,,5010,0,0,0,0,134.604,0,192.24,0,183.6
,,,,,,,,5011,0,0,0,0,133.272,0,190.32,0,181.8
,,,,,,,,5012,0,0,0,0,131.232,0,187.38,0,178.92
,,,,,,,,5013,0,0,0,0,129.492,0,184.86,0,176.52
,,,,,,,,5014,0,0,0,0,129.528,0,184.98,0,176.64
,,,,,,,,5015,0,0,0,0,124.92,0,178.38,0,170.28
,,,,,,,,5016,0,0,0,0,116.736,0,166.68,0,159.12
,,,,,,,,5017,0,0,0,0,107.568,0,153.6,0,146.64
,,,,,,,,5018,0,0,0,0,99.6,0,142.2,0,135.72
,,,,,,,,5019,0,0,0,0,94.404,0,134.82,0,128.64
,,,,,,,,5020,0,0,0,0,91.008,0,129.96,0,124.08
,,,,,,,,5021,0,0,0,0,89.04,0,127.14,0,121.32
,,,,,,,,5022,0,0,0,0,88.572,0,126.48,0,120.72
,,,,,,,,5023,0,0,0,0,89.268,0,127.44,0,121.68
,,,,,,,,5024,0,0,0,0,90.816,0,129.66,0,123.72
,,,,,,,,5025,0,0,0,0,96.72,0,138.12,0,131.88
,,,,,,,,5026,0,0,0,0,105.132,0,150.12,0,143.4
,,,,,,,,5027,0,0,0,0,112.68,0,160.92,0,153.6
