Time_Index,MA_natural_gas_combined_cycle_z1,CT_natural_gas_combined_cycle_z2,ME_natural_gas_combined_cycle_z3,MA_solar_pv_z1,CT_onshore_wind_z2,CT_solar_pv_z2,ME_onshore_wind_z3,MA_battery_z1,CT_battery_z2,ME_battery_z3
591,1.0,1.0,1.0,0.534,0.478745103,0.5095,0.739777803,1.0,1.0,1.0
592,1.0,1.0,1.0,0.4351,0.828541756,0.4716,0.763988495,1.0,1.0,1.0
593,1.0,1.0,1.0,0.2974,0.843423724,0.3522,0.555624962,1.0,1.0,1.0
594,1.0,1.0,1.0,0.1269,0.512844622,0.1757,0.31314072,1.0,1.0,1.0
595,1.0,1.0,1.0,0.0095,0.055336319,0.0216,0.177619845,1.0,1.0,1.0
596,1.0,1.0,1.0,0.0,0.03674832,0.0,0.149904311,1.0,1.0,1.0
597,1.0,1.0,1.0,0.0,0.053960145,0.0,0.207764819,1.0,1.0,1.0
598,1.0,1.0,1.0,0.0,0.029006636,0.0,0.272393882,1.0,1.0,1.0
599,1.0,1.0,1.0,0.0,0.052046131,0.0,0.328873366,1.0,1.0,1.0
600,1.0,1.0,1.0,0.0,0.100355022,0.0,0.322962523,1.0,1.0,1.0
601,1.0,1.0,1.0,0.0,0.41157797,0.0,0.359508932,1.0,1.0,1.0
602,1.0,1.0,1.0,0.0,0.602612317,0.0,0.368710816,1.0,1.0,1.0
603,1.0,1.0,1.0,0.0,0.720491469,0.0,0.371057957,1.0,1.0,1.0
604,1.0,1.0,1.0,0.0,0.723646641,0.0,0.368630171,1.0,1.0,1.0
605,1.0,1.0,1.0,0.0,0.813915133,0.0,0.415903181,1.0,1.0,1.0
606,1.0,1.0,1.0,0.0,0.716498435,0.0,0.425069541,1.0,1.0,1.0
607,1.0,1.0,1.0,0.0702,0.545466542,0.0963,0.466659576,1.0,1.0,1.0
608,1.0,1.0,1.0,0.2614,0.412251562,0.287,0.222585082,1.0,1.0,1.0
609,1.0,1.0,1.0,0.4627,0.044421218,0.4836,0.100538105,1.0,1.0,1.0
610,1.0,1.0,1.0,0.6166,0.140197337,0.625,0.098966636,1.0,1.0,1.0
611,1.0,1.0,1.0,0.7112,0.201716378,0.7167,0.36123094,1.0,1.0,1.0
612,1.0,1.0,1.0,0.716,0.365351975,0.7262,0.503575087,1.0,1.0,1.0
613,1.0,1.0,1.0,0.7297,0.348426342,0.7395,0.465883225,1.0,1.0,1.0
614,1.0,1.0,1.0,0.7274,0.279339582,0.744,0.254765302,1.0,1.0,1.0
615,1.0,1.0,1.0,0.6825,0.335944027,0.7054,0.413403451,1.0,1.0,1.0
616,1.0,1.0,1.0,0.5492,0.282557875,0.5849,0.561895967,1.0,1.0,1.0
617,1.0,1.0,1.0,0.3739,0.315034628,0.4262,0.733503461,1.0,1.0,1.0
618,1.0,1.0,1.0,0.1552,0.501161098,0.2129,0.478834957,1.0,1.0,1.0
619,1.0,1.0,1.0,0.0324,0.575841904,0.0599,0.652499914,1.0,1.0,1.0
620,1.0,1.0,1.0,0.0,0.597773373,0.0,0.784204125,1.0,1.0,1.0
621,1.0,1.0,1.0,0.0,0.795206368,0.0,0.95306015,1.0,1.0,1.0
622,1.0,1.0,1.0,0.0,0.925453305,0.0,0.953632832,1.0,1.0,1.0
623,1.0,1.0,1.0,0.0,0.862208605,0.0,0.940352917,1.0,1.0,1.0
624,1.0,1.0,1.0,0.0,0.884268165,0.0,0.914440751,1.0,1.0,1.0
625,1.0,1.0,1.0,0.0,0.824621797,0.0,0.920703053,1.0,1.0,1.0
626,1.0,1.0,1.0,0.0,0.864601195,0.0,0.906419039,1.0,1.0,1.0
627,1.0,1.0,1.0,0.0,0.747781813,0.0,0.859229386,1.0,1.0,1.0
628,1.0,1.0,1.0,0.0,0.897395968,0.0,0.86805892,1.0,1.0,1.0
629,1.0,1.0,1.0,0.0,0.891821504,0.0,0.879754663,1.0,1.0,1.0
630,1.0,1.0,1.0,0.0,0.875600398,0.0,0.93187511,1.0,1.0,1.0
631,1.0,1.0,1.0,0.0727,0.454108536,0.0994,0.951833069,1.0,1.0,1.0
632,1.0,1.0,1.0,0.2557,0.389777452,0.2751,0.487469882,1.0,1.0,1.0
633,1.0,1.0,1.0,0.4497,0.118936777,0.4564,0.325502813,1.0,1.0,1.0
634,1.0,1.0,1.0,0.5925,0.102687314,0.6063,0.461699486,1.0,1.0,1.0
635,1.0,1.0,1.0,0.704,0.135198578,0.717,0.492941678,1.0,1.0,1.0
636,1.0,1.0,1.0,0.7225,0.255885392,0.7277,0.539525628,1.0,1.0,1.0
637,1.0,1.0,1.0,0.701,0.090430029,0.6985,0.668607116,1.0,1.0,1.0
638,1.0,1.0,1.0,0.6769,0.178597078,0.6616,0.717204928,1.0,1.0,1.0
639,1.0,1.0,1.0,0.5474,0.431952953,0.5647,0.704027712,1.0,1.0,1.0
640,1.0,1.0,1.0,0.3879,0.515062034,0.4475,0.663956642,1.0,1.0,1.0
641,1.0,1.0,1.0,0.2913,0.815573871,0.3432,0.46064049,1.0,1.0,1.0
642,1.0,1.0,1.0,0.1353,0.634752035,0.192,0.408913672,1.0,1.0,1.0
643,1.0,1.0,1.0,0.0179,0.619311154,0.0412,0.547883451,1.0,1.0,1.0
644,1.0,1.0,1.0,0.0,0.982150972,0.0,0.646616697,1.0,1.0,1.0
645,1.0,1.0,1.0,0.0,0.757338047,0.0,0.704160929,1.0,1.0,1.0
646,1.0,1.0,1.0,0.0,0.913762093,0.0,0.63160044,1.0,1.0,1.0
647,1.0,1.0,1.0,0.0,0.932408333,0.0,0.575586855,1.0,1.0,1.0
648,1.0,1.0,1.0,0.0,0.925074697,0.0,0.407315999,1.0,1.0,1.0
649,1.0,1.0,1.0,0.0,0.990617156,0.0,0.4257285,1.0,1.0,1.0
650,1.0,1.0,1.0,0.0,0.95990628,0.0,0.528362393,1.0,1.0,1.0
651,1.0,1.0,1.0,0.0,0.661817312,0.0,0.592677593,1.0,1.0,1.0
652,1.0,1.0,1.0,0.0,0.835044742,0.0,0.579968333,1.0,1.0,1.0
653,1.0,1.0,1.0,0.0,0.827758014,0.0,0.527598023,1.0,1.0,1.0
654,1.0,1.0,1.0,0.0,0.459986866,0.0,0.594735503,1.0,1.0,1.0
655,1.0,1.0,1.0,0.0607,0.043116283,0.0579,0.517486215,1.0,1.0,1.0
656,1.0,1.0,1.0,0.2295,0.119353324,0.2299,0.461103737,1.0,1.0,1.0
657,1.0,1.0,1.0,0.3989,0.186982363,0.4242,0.203917563,1.0,1.0,1.0
658,1.0,1.0,1.0,0.5445,0.162299648,0.5574,0.212582946,1.0,1.0,1.0
659,1.0,1.0,1.0,0.6313,0.047973432,0.6353,0.20386833,1.0,1.0,1.0
660,1.0,1.0,1.0,0.5756,0.171127975,0.617,0.425897062,1.0,1.0,1.0
661,1.0,1.0,1.0,0.4796,0.371867865,0.5755,0.599613667,1.0,1.0,1.0
662,1.0,1.0,1.0,0.4497,0.646259665,0.5562,0.531021476,1.0,1.0,1.0
663,1.0,1.0,1.0,0.3945,0.82888782,0.3893,0.538537502,1.0,1.0,1.0
664,1.0,1.0,1.0,0.3274,0.780436099,0.3372,0.527096093,1.0,1.0,1.0
665,1.0,1.0,1.0,0.224,0.894966424,0.2202,0.477329493,1.0,1.0,1.0
666,1.0,1.0,1.0,0.1102,0.745465159,0.1251,0.594703794,1.0,1.0,1.0
667,1.0,1.0,1.0,0.0001,0.499277651,0.0017,0.585094213,1.0,1.0,1.0
668,1.0,1.0,1.0,0.0,0.177560896,0.0,0.845246792,1.0,1.0,1.0
669,1.0,1.0,1.0,0.0,0.125584617,0.0,0.666917801,1.0,1.0,1.0
670,1.0,1.0,1.0,0.0,0.371880233,0.0,0.370350748,1.0,1.0,1.0
671,1.0,1.0,1.0,0.0,0.248758137,0.0,0.344562531,1.0,1.0,1.0
672,1.0,1.0,1.0,0.0,0.357238054,0.0,0.397281766,1.0,1.0,1.0
673,1.0,1.0,1.0,0.0,0.518067956,0.0,0.522201419,1.0,1.0,1.0
674,1.0,1.0,1.0,0.0,0.687765837,0.0,0.490472913,1.0,1.0,1.0
675,1.0,1.0,1.0,0.0,0.711328745,0.0,0.449161708,1.0,1.0,1.0
676,1.0,1.0,1.0,0.0,0.817015767,0.0,0.475327849,1.0,1.0,1.0
677,1.0,1.0,1.0,0.0,0.916730881,0.0,0.388825983,1.0,1.0,1.0
678,1.0,1.0,1.0,0.08,0.780240059,0.0761,0.306768537,1.0,1.0,1.0
679,1.0,1.0,1.0,0.0962,0.490199894,0.1204,0.205111325,1.0,1.0,1.0
680,1.0,1.0,1.0,0.2692,0.031916842,0.2931,0.058619201,1.0,1.0,1.0
681,1.0,1.0,1.0,0.4479,0.0,0.4616,0.004739426,1.0,1.0,1.0
682,1.0,1.0,1.0,0.5826,0.0,0.5836,0.004817469,1.0,1.0,1.0
683,1.0,1.0,1.0,0.683,0.003602037,0.6775,0.044622004,1.0,1.0,1.0
684,1.0,1.0,1.0,0.6924,0.008759916,0.6925,0.087428428,1.0,1.0,1.0
685,1.0,1.0,1.0,0.6825,0.144058302,0.6905,0.093296498,1.0,1.0,1.0
686,1.0,1.0,1.0,0.6547,0.406045526,0.6762,0.031904854,1.0,1.0,1.0
687,1.0,1.0,1.0,0.5878,0.457589835,0.5897,0.031114295,1.0,1.0,1.0
688,1.0,1.0,1.0,0.4732,0.552905083,0.4958,0.056565344,1.0,1.0,1.0
689,1.0,1.0,1.0,0.3272,0.767144561,0.34,0.113027856,1.0,1.0,1.0
690,1.0,1.0,1.0,0.153,0.979010284,0.1756,0.251150817,1.0,1.0,1.0
691,1.0,1.0,1.0,0.0376,0.866155326,0.0739,0.376768082,1.0,1.0,1.0
692,1.0,1.0,1.0,0.0,0.534160316,0.0,0.656343281,1.0,1.0,1.0
693,1.0,1.0,1.0,0.0,0.402927607,0.0,0.82255578,1.0,1.0,1.0
694,1.0,1.0,1.0,0.0,0.504087806,0.0,0.835137606,1.0,1.0,1.0
695,1.0,1.0,1.0,0.0,0.558010459,0.0,0.884523988,1.0,1.0,1.0
696,1.0,1.0,1.0,0.0,0.720264733,0.0,0.855545521,1.0,1.0,1.0
697,1.0,1.0,1.0,0.0,0.219298735,0.0,0.885308266,1.0,1.0,1.0
698,1.0,1.0,1.0,0.0,0.158451974,0.0,0.934325874,1.0,1.0,1.0
699,1.0,1.0,1.0,0.0,0.298258722,0.0,0.90548861,1.0,1.0,1.0
700,1.0,1.0,1.0,0.0,0.450397819,0.0,0.873423874,1.0,1.0,1.0
701,1.0,1.0,1.0,0.0,0.234599099,0.0,0.934801877,1.0,1.0,1.0
702,1.0,1.0,1.0,0.0003,0.410587072,0.0,0.906266451,1.0,1.0,1.0
703,1.0,1.0,1.0,0.1183,0.546035469,0.1017,0.886363506,1.0,1.0,1.0
704,1.0,1.0,1.0,0.2276,0.695316792,0.2182,0.854235232,1.0,1.0,1.0
705,1.0,1.0,1.0,0.3245,0.834340334,0.2787,0.814765453,1.0,1.0,1.0
706,1.0,1.0,1.0,0.3045,0.92306143,0.2748,0.773284316,1.0,1.0,1.0
707,1.0,1.0,1.0,0.3433,0.95623517,0.3545,0.820491552,1.0,1.0,1.0
708,1.0,1.0,1.0,0.3785,0.959093571,0.3891,0.874905467,1.0,1.0,1.0
709,1.0,1.0,1.0,0.438,0.971156001,0.4407,0.9909724,1.0,1.0,1.0
710,1.0,1.0,1.0,0.364,0.987286747,0.3752,0.996236444,1.0,1.0,1.0
711,1.0,1.0,1.0,0.3523,1.0,0.3413,0.981072664,1.0,1.0,1.0
712,1.0,1.0,1.0,0.2649,0.994086385,0.2711,0.981270671,1.0,1.0,1.0
713,1.0,1.0,1.0,0.1739,0.916867077,0.1633,0.980529904,1.0,1.0,1.0
714,1.0,1.0,1.0,0.068,0.896740079,0.0955,0.883206904,1.0,1.0,1.0
715,1.0,1.0,1.0,0.0032,0.78333503,0.0068,0.835964799,1.0,1.0,1.0
716,1.0,1.0,1.0,0.0,0.786011815,0.0,0.782323241,1.0,1.0,1.0
717,1.0,1.0,1.0,0.0,0.582567692,0.0,0.690945089,1.0,1.0,1.0
718,1.0,1.0,1.0,0.0,0.81801784,0.0,0.677657366,1.0,1.0,1.0
719,1.0,1.0,1.0,0.0,0.760315537,0.0,0.601608753,1.0,1.0,1.0
720,1.0,1.0,1.0,0.0,0.485735118,0.0,0.522088647,1.0,1.0,1.0
721,1.0,1.0,1.0,0.0,0.519115031,0.0,0.441972673,1.0,1.0,1.0
722,1.0,1.0,1.0,0.0,0.563973665,0.0,0.457429349,1.0,1.0,1.0
723,1.0,1.0,1.0,0.0,0.409247786,0.0,0.459271848,1.0,1.0,1.0
724,1.0,1.0,1.0,0.0,0.178750813,0.0,0.383463413,1.0,1.0,1.0
725,1.0,1.0,1.0,0.0,0.189539716,0.0,0.358198643,1.0,1.0,1.0
726,1.0,1.0,1.0,0.0,0.106645718,0.0,0.291486204,1.0,1.0,1.0
727,1.0,1.0,1.0,0.0147,0.056643635,0.0111,0.236151069,1.0,1.0,1.0
728,1.0,1.0,1.0,0.0856,0.042929146,0.1055,0.33877486,1.0,1.0,1.0
729,1.0,1.0,1.0,0.1722,0.08702822,0.2396,0.126070455,1.0,1.0,1.0
730,1.0,1.0,1.0,0.2509,0.04526265,0.3134,0.068667322,1.0,1.0,1.0
731,1.0,1.0,1.0,0.3024,0.023637753,0.377,0.03598908,1.0,1.0,1.0
732,1.0,1.0,1.0,0.3723,0.011062475,0.3916,0.011880561,1.0,1.0,1.0
733,1.0,1.0,1.0,0.3725,0.008010314,0.3709,0.021662347,1.0,1.0,1.0
734,1.0,1.0,1.0,0.3379,0.00351899,0.3712,0.018161874,1.0,1.0,1.0
735,1.0,1.0,1.0,0.3128,0.003359569,0.3164,0.045069553,1.0,1.0,1.0
736,1.0,1.0,1.0,0.235,0.017455762,0.2211,0.090180144,1.0,1.0,1.0
737,1.0,1.0,1.0,0.1418,0.037046939,0.164,0.1824186,1.0,1.0,1.0
738,1.0,1.0,1.0,0.0599,0.008597679,0.0636,0.130638182,1.0,1.0,1.0
739,1.0,1.0,1.0,0.0025,0.000986268,0.0014,0.155680716,1.0,1.0,1.0
740,1.0,1.0,1.0,0.0,0.037310984,0.0,0.253019512,1.0,1.0,1.0
741,1.0,1.0,1.0,0.0,0.020054696,0.0,0.29439342,1.0,1.0,1.0
742,1.0,1.0,1.0,0.0,0.002000783,0.0,0.254454792,1.0,1.0,1.0
743,1.0,1.0,1.0,0.0,0.000897393,0.0,0.205670387,1.0,1.0,1.0
744,1.0,1.0,1.0,0.0,0.035232082,0.0,0.265921772,1.0,1.0,1.0
745,1.0,1.0,1.0,0.0,0.176428378,0.0,0.22784403,1.0,1.0,1.0
746,1.0,1.0,1.0,0.0,0.552137136,0.0,0.178639859,1.0,1.0,1.0
747,1.0,1.0,1.0,0.0,0.593575895,0.0,0.120070696,1.0,1.0,1.0
748,1.0,1.0,1.0,0.0,0.885067821,0.0,0.20789279,1.0,1.0,1.0
749,1.0,1.0,1.0,0.0,0.846963882,0.0,0.243271172,1.0,1.0,1.0
750,1.0,1.0,1.0,0.0,0.558673799,0.0,0.279233783,1.0,1.0,1.0
751,1.0,1.0,1.0,0.01,0.48018682,0.0355,0.402049631,1.0,1.0,1.0
752,1.0,1.0,1.0,0.1406,0.295538753,0.1854,0.450815886,1.0,1.0,1.0
753,1.0,1.0,1.0,0.2487,0.599142075,0.3056,0.403492451,1.0,1.0,1.0
754,1.0,1.0,1.0,0.373,0.716417968,0.4704,0.508038282,1.0,1.0,1.0
755,1.0,1.0,1.0,0.4494,0.981203675,0.5901,0.5630458,1.0,1.0,1.0
756,1.0,1.0,1.0,0.4989,0.932976186,0.5627,0.611705005,1.0,1.0,1.0
757,1.0,1.0,1.0,0.5063,0.965925276,0.5449,0.604499042,1.0,1.0,1.0
758,1.0,1.0,1.0,0.5298,0.992571414,0.5707,0.547061563,1.0,1.0,1.0
759,1.0,1.0,1.0,0.5309,0.995408654,0.5412,0.701082468,1.0,1.0,1.0
760,1.0,1.0,1.0,0.4408,0.997192323,0.4695,0.739235878,1.0,1.0,1.0
761,1.0,1.0,1.0,0.3139,0.998346925,0.3531,0.83405,1.0,1.0,1.0
762,1.0,1.0,1.0,0.1579,0.99641192,0.2015,0.879494369,1.0,1.0,1.0
763,1.0,1.0,1.0,0.0659,0.903582811,0.0997,0.90970856,1.0,1.0,1.0
764,1.0,1.0,1.0,0.0,0.780468822,0.0,0.875932813,1.0,1.0,1.0
765,1.0,1.0,1.0,0.0,0.944914758,0.0,0.709341764,1.0,1.0,1.0
766,1.0,1.0,1.0,0.0,0.886872709,0.0,0.590638459,1.0,1.0,1.0
767,1.0,1.0,1.0,0.0,0.765472412,0.0,0.58883214,1.0,1.0,1.0
768,1.0,1.0,1.0,0.0,0.799677789,0.0,0.610734165,1.0,1.0,1.0
769,1.0,1.0,1.0,0.0,0.804380536,0.0,0.614733875,1.0,1.0,1.0
770,1.0,1.0,1.0,0.0,0.631342769,0.0,0.569435418,1.0,1.0,1.0
771,1.0,1.0,1.0,0.0,0.720486164,0.0,0.473838985,1.0,1.0,1.0
772,1.0,1.0,1.0,0.0,0.816456854,0.0,0.583543897,1.0,1.0,1.0
773,1.0,1.0,1.0,0.0,0.625677884,0.0,0.591751456,1.0,1.0,1.0
774,1.0,1.0,1.0,0.1153,0.784640014,0.1323,0.597204685,1.0,1.0,1.0
775,1.0,1.0,1.0,0.0994,0.346143126,0.1358,0.641803265,1.0,1.0,1.0
776,1.0,1.0,1.0,0.2756,0.386752784,0.3081,0.758451939,1.0,1.0,1.0
777,1.0,1.0,1.0,0.4609,0.810616374,0.4821,0.760719538,1.0,1.0,1.0
778,1.0,1.0,1.0,0.5865,0.683313668,0.6095,0.764762938,1.0,1.0,1.0
779,1.0,1.0,1.0,0.6153,0.856145442,0.6333,0.710660517,1.0,1.0,1.0
780,1.0,1.0,1.0,0.5241,0.890915394,0.5641,0.713576317,1.0,1.0,1.0
781,1.0,1.0,1.0,0.517,0.931729436,0.5751,0.814677775,1.0,1.0,1.0
782,1.0,1.0,1.0,0.5234,0.920571148,0.6419,0.787749946,1.0,1.0,1.0
783,1.0,1.0,1.0,0.5164,0.69789654,0.6036,0.79707396,1.0,1.0,1.0
784,1.0,1.0,1.0,0.4389,0.867569983,0.5145,0.77260685,1.0,1.0,1.0
785,1.0,1.0,1.0,0.3264,0.891906142,0.3916,0.644304156,1.0,1.0,1.0
786,1.0,1.0,1.0,0.1549,0.875813246,0.2161,0.601211727,1.0,1.0,1.0
787,1.0,1.0,1.0,0.0725,0.843635261,0.1126,0.420138836,1.0,1.0,1.0
788,1.0,1.0,1.0,0.0,0.748836875,0.0,0.384770274,1.0,1.0,1.0
789,1.0,1.0,1.0,0.0,0.879656792,0.0,0.354753613,1.0,1.0,1.0
790,1.0,1.0,1.0,0.0,0.896986127,0.0,0.357472718,1.0,1.0,1.0
791,1.0,1.0,1.0,0.0,0.722170234,0.0,0.464510202,1.0,1.0,1.0
792,1.0,1.0,1.0,0.0,0.729108512,0.0,0.624791086,1.0,1.0,1.0
793,1.0,1.0,1.0,0.0,0.730243087,0.0,0.710043669,1.0,1.0,1.0
794,1.0,1.0,1.0,0.0,0.553626418,0.0,0.762717247,1.0,1.0,1.0
795,1.0,1.0,1.0,0.0,0.432665884,0.0,0.864646733,1.0,1.0,1.0
796,1.0,1.0,1.0,0.0,0.440661639,0.0,0.890951216,1.0,1.0,1.0
797,1.0,1.0,1.0,0.0,0.370062977,0.0,0.906659484,1.0,1.0,1.0
798,1.0,1.0,1.0,0.1439,0.545369148,0.1647,0.866220415,1.0,1.0,1.0
799,1.0,1.0,1.0,0.0999,0.482397079,0.1429,0.801424026,1.0,1.0,1.0
800,1.0,1.0,1.0,0.273,0.100532562,0.3044,0.459330022,1.0,1.0,1.0
801,1.0,1.0,1.0,0.4545,0.061952468,0.4736,0.288359672,1.0,1.0,1.0
802,1.0,1.0,1.0,0.5942,0.083180167,0.601,0.56370616,1.0,1.0,1.0
803,1.0,1.0,1.0,0.6924,0.143066883,0.6893,0.647783518,1.0,1.0,1.0
804,1.0,1.0,1.0,0.72,0.263261408,0.722,0.801656723,1.0,1.0,1.0
805,1.0,1.0,1.0,0.7196,0.311959773,0.7199,0.80436492,1.0,1.0,1.0
806,1.0,1.0,1.0,0.716,0.317829102,0.7163,0.826805115,1.0,1.0,1.0
807,1.0,1.0,1.0,0.6301,0.390054345,0.6451,0.740828633,1.0,1.0,1.0
808,1.0,1.0,1.0,0.504,0.377837986,0.5307,0.70243299,1.0,1.0,1.0
809,1.0,1.0,1.0,0.3413,0.443086803,0.385,0.453702301,1.0,1.0,1.0
810,1.0,1.0,1.0,0.1489,0.291826159,0.2054,0.266661108,1.0,1.0,1.0
811,1.0,1.0,1.0,0.0735,0.324041754,0.1014,0.194500744,1.0,1.0,1.0
812,1.0,1.0,1.0,0.0,0.414911747,0.0,0.185206711,1.0,1.0,1.0
813,1.0,1.0,1.0,0.0,0.556203365,0.0,0.158630908,1.0,1.0,1.0
814,1.0,1.0,1.0,0.0,0.813460767,0.0,0.190661386,1.0,1.0,1.0
815,1.0,1.0,1.0,0.0,0.687758923,0.0,0.165437758,1.0,1.0,1.0
816,1.0,1.0,1.0,0.0,0.64671874,0.0,0.279277682,1.0,1.0,1.0
817,1.0,1.0,1.0,0.0,0.518872917,0.0,0.40803802,1.0,1.0,1.0
818,1.0,1.0,1.0,0.0,0.235767365,0.0,0.489041209,1.0,1.0,1.0
819,1.0,1.0,1.0,0.0,0.059003338,0.0,0.498834133,1.0,1.0,1.0
820,1.0,1.0,1.0,0.0,0.031446222,0.0,0.489582181,1.0,1.0,1.0
821,1.0,1.0,1.0,0.0,0.125698119,0.0,0.503778577,1.0,1.0,1.0
822,1.0,1.0,1.0,0.0495,0.191374108,0.0184,0.591994524,1.0,1.0,1.0
823,1.0,1.0,1.0,0.1088,0.135133505,0.1142,0.621776283,1.0,1.0,1.0
824,1.0,1.0,1.0,0.215,0.074716635,0.2286,0.62677604,1.0,1.0,1.0
825,1.0,1.0,1.0,0.314,0.001091819,0.3597,0.312875092,1.0,1.0,1.0
826,1.0,1.0,1.0,0.4037,5.05e-05,0.4743,0.11167866,1.0,1.0,1.0
827,1.0,1.0,1.0,0.4935,0.00622577,0.5905,0.145566538,1.0,1.0,1.0
828,1.0,1.0,1.0,0.5497,0.110064708,0.6772,0.205575526,1.0,1.0,1.0
829,1.0,1.0,1.0,0.6028,0.21217072,0.6568,0.030734703,1.0,1.0,1.0
830,1.0,1.0,1.0,0.6675,0.456118405,0.6527,0.194839641,1.0,1.0,1.0
831,1.0,1.0,1.0,0.5725,0.36151585,0.5829,0.313330889,1.0,1.0,1.0
832,1.0,1.0,1.0,0.4333,0.420416325,0.4701,0.364800751,1.0,1.0,1.0
833,1.0,1.0,1.0,0.3056,0.610432029,0.3561,0.309675813,1.0,1.0,1.0
834,1.0,1.0,1.0,0.1615,0.406850636,0.2072,0.28003329,1.0,1.0,1.0
835,1.0,1.0,1.0,0.0703,0.897540033,0.0969,0.313162208,1.0,1.0,1.0
836,1.0,1.0,1.0,0.0,0.91047436,0.0,0.193745375,1.0,1.0,1.0
837,1.0,1.0,1.0,0.0,0.760952532,0.0,0.122658059,1.0,1.0,1.0
838,1.0,1.0,1.0,0.0,0.925911427,0.0,0.044277377,1.0,1.0,1.0
839,1.0,1.0,1.0,0.0,0.894701898,0.0,0.027137659,1.0,1.0,1.0
840,1.0,1.0,1.0,0.0,0.844014704,0.0,0.037081718,1.0,1.0,1.0
841,1.0,1.0,1.0,0.0,0.255533934,0.0,0.371049285,1.0,1.0,1.0
842,1.0,1.0,1.0,0.0,0.157546759,0.0,0.49363941,1.0,1.0,1.0
843,1.0,1.0,1.0,0.0,0.199761152,0.0,0.41943267,1.0,1.0,1.0
844,1.0,1.0,1.0,0.0,0.195887998,0.0,0.531292915,1.0,1.0,1.0
845,1.0,1.0,1.0,0.0,0.206376255,0.0,0.592756748,1.0,1.0,1.0
846,1.0,1.0,1.0,0.0862,0.220516995,0.0741,0.609481633,1.0,1.0,1.0
847,1.0,1.0,1.0,0.1147,0.063040741,0.1331,0.483346254,1.0,1.0,1.0
848,1.0,1.0,1.0,0.2431,0.109704487,0.2546,0.374912441,1.0,1.0,1.0
849,1.0,1.0,1.0,0.3828,0.179136857,0.3673,0.332571357,1.0,1.0,1.0
850,1.0,1.0,1.0,0.492,0.200069875,0.4812,0.315493822,1.0,1.0,1.0
851,1.0,1.0,1.0,0.5487,0.356357276,0.5556,0.482944906,1.0,1.0,1.0
852,1.0,1.0,1.0,0.5534,0.50347507,0.5748,0.596071005,1.0,1.0,1.0
853,1.0,1.0,1.0,0.558,0.717685103,0.5721,0.662995458,1.0,1.0,1.0
854,1.0,1.0,1.0,0.5522,0.871921659,0.5592,0.620360613,1.0,1.0,1.0
855,1.0,1.0,1.0,0.5321,0.800152361,0.5415,0.672803819,1.0,1.0,1.0
856,1.0,1.0,1.0,0.4367,0.725072324,0.4812,0.770771027,1.0,1.0,1.0
857,1.0,1.0,1.0,0.315,0.708724082,0.3599,0.863388896,1.0,1.0,1.0
858,1.0,1.0,1.0,0.1671,0.657537103,0.207,0.812877953,1.0,1.0,1.0
859,1.0,1.0,1.0,0.0824,0.363562495,0.1017,0.831174731,1.0,1.0,1.0
860,1.0,1.0,1.0,0.0091,0.504807055,0.0396,0.849172294,1.0,1.0,1.0
861,1.0,1.0,1.0,0.0,0.408079177,0.0,0.785294414,1.0,1.0,1.0
862,1.0,1.0,1.0,0.0,0.531135499,0.0,0.757732749,1.0,1.0,1.0
863,1.0,1.0,1.0,0.0,0.233968467,0.0,0.876612186,1.0,1.0,1.0
864,1.0,1.0,1.0,0.0,0.317590177,0.0,0.811368525,1.0,1.0,1.0
865,1.0,1.0,1.0,0.0,0.431610733,0.0,0.694496393,1.0,1.0,1.0
866,1.0,1.0,1.0,0.0,0.574139476,0.0,0.712165236,1.0,1.0,1.0
867,1.0,1.0,1.0,0.0,0.5398283,0.0,0.687352419,1.0,1.0,1.0
868,1.0,1.0,1.0,0.0,0.201132476,0.0,0.659404457,1.0,1.0,1.0
869,1.0,1.0,1.0,0.0,0.107555799,0.0,0.697532237,1.0,1.0,1.0
870,1.0,1.0,1.0,0.0587,0.144015923,0.0126,0.66704905,1.0,1.0,1.0
871,1.0,1.0,1.0,0.1202,0.071583487,0.1019,0.370624304,1.0,1.0,1.0
872,1.0,1.0,1.0,0.2267,0.205921009,0.2045,0.198139548,1.0,1.0,1.0
873,1.0,1.0,1.0,0.3121,0.161220312,0.3112,0.115637213,1.0,1.0,1.0
874,1.0,1.0,1.0,0.3871,0.336054265,0.3663,0.137585416,1.0,1.0,1.0
875,1.0,1.0,1.0,0.4377,0.368090123,0.4167,0.213544935,1.0,1.0,1.0
876,1.0,1.0,1.0,0.4715,0.454866886,0.4684,0.296501637,1.0,1.0,1.0
877,1.0,1.0,1.0,0.481,0.460774302,0.4928,0.341858566,1.0,1.0,1.0
878,1.0,1.0,1.0,0.4752,0.431218863,0.4656,0.504923463,1.0,1.0,1.0
879,1.0,1.0,1.0,0.4683,0.424021393,0.3782,0.555706739,1.0,1.0,1.0
880,1.0,1.0,1.0,0.3812,0.402401239,0.3149,0.58567667,1.0,1.0,1.0
881,1.0,1.0,1.0,0.2652,0.201657325,0.2465,0.529349804,1.0,1.0,1.0
882,1.0,1.0,1.0,0.1535,0.31398356,0.1617,0.271917343,1.0,1.0,1.0
883,1.0,1.0,1.0,0.0289,0.642302394,0.0083,0.68558681,1.0,1.0,1.0
884,1.0,1.0,1.0,0.0,0.458561152,0.0,0.740724802,1.0,1.0,1.0
