Time_Index,NENG_CT_NG,NENG_ME_NG,NENGREST_NG,west_north_central_coal,new_england_uranium,NENG_CT_NG_ccs90,NENG_ME_NG_ccs90,NENGREST_NG_ccs90,NENG_CT_NG_ccs100,NENG_ME_NG_ccs100,NENGREST_NG_ccs100,None
551,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
552,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
553,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
554,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
555,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
556,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
557,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
558,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
559,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
560,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
561,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
562,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
563,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
564,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
565,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
566,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
567,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
568,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
569,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
570,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
571,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
572,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
573,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
574,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
575,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
576,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
577,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
578,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
579,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
580,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
581,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
582,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
583,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
584,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
585,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
586,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
587,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
588,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
589,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
590,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
591,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
592,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
593,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
594,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
595,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
596,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
597,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
598,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
599,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
600,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
601,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
602,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
603,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
604,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
605,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
606,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
607,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
608,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
609,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
610,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
611,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
612,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
613,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
614,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
615,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
616,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
617,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
618,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
619,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
620,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
621,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
622,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
623,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
624,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
625,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
626,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
627,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
628,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
629,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
630,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
631,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
632,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
633,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
634,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
635,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
636,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
637,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
638,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
639,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
640,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
641,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
642,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
643,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
644,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
645,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
646,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
647,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
648,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
649,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
650,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
651,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
652,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
653,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
654,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
655,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
656,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
657,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
658,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
659,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
660,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
661,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
662,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
663,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
664,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
665,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
666,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
667,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
668,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
669,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
670,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
671,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
672,2.13,2.13,3.18,1.67,0.69,2.13,2.13,3.18,0.7,0.7,1.75,0.0
673,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
674,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
675,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
676,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
677,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
678,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
679,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
680,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
681,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
682,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
683,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
684,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
685,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
686,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
687,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
688,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
689,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
690,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
691,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
692,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
693,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
694,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
695,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
696,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
697,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
698,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
699,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
700,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
701,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
702,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
703,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
704,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
705,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
706,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
707,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
708,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
709,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
710,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
711,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
712,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
713,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
714,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
715,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
716,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
717,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
718,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
719,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
720,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
721,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
722,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
723,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
724,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
725,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
726,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
727,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
728,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
729,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
730,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
731,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
732,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
733,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
734,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
735,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
736,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
737,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
738,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
739,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
740,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
741,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
742,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
743,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
744,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
745,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
746,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
747,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
748,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
749,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
750,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
751,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
752,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
753,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
754,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
755,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
756,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
757,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
758,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
759,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
760,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
761,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
762,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
763,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
764,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
765,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
766,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
767,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
768,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
769,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
770,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
771,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
772,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
773,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
774,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
775,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
776,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
777,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
778,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
779,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
780,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
781,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
782,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
783,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
784,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
785,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
786,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
787,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
788,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
789,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
790,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
791,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
792,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
793,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
794,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
795,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
796,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
797,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
798,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
799,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
800,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
801,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
802,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
803,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
804,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
805,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
806,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
807,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
808,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
809,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
810,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
811,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
812,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
813,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
814,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
815,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
816,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
817,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
818,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
819,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
820,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
821,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
822,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
823,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
824,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
825,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
826,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
827,1.82,1.82,2.23,1.67,0.69,1.82,1.82,2.23,0.39,0.39,0.8,0.0
